trade_date,ts_code,name,limit_times,advance_stage,晋阶,stage_quality_weight,stage_risk_weight,stage_prior,stage_source,up_stat
20260826,000017.SZ,深中华A,5.0,5→6,5→6,1.0,0.045,0.535,limit_list_d,5/5
20260826,000428.SZ,华天酒店,2.0,2→3,2→3,0.92,0.015,0.35,limit_list_d,2/2
20260826,000533.SZ,顺钠股份,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260826,000536.SZ,华映科技,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260826,000712.SZ,锦龙股份,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260826,000721.SZ,西安饮食,,,,,,,limit_list_d,0/0
20260826,000890.SZ,法尔胜,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260826,000931.SZ,中 关 村,,,,,,,limit_list_d,3/5
20260826,000997.SZ,新 大 陆,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260826,001258.SZ,立新能源,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260826,001268.SZ,联合精密,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,2/3
20260826,002026.SZ,山东威达,,,,,,,limit_list_d,0/0
20260826,002047.SZ,宝鹰股份,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260826,002072.SZ,凯瑞德,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260826,002078.SZ,太阳纸业,,,,,,,limit_list_d,0/0
20260826,002084.SZ,海鸥住工,3.0,3→4,3→4,1.1,0.0,0.43,limit_list_d,3/3
20260826,002094.SZ,青岛金王,2.0,2→3,2→3,0.92,0.015,0.35,limit_list_d,2/2
20260826,002172.SZ,澳洋健康,,,,,,,limit_list_d,6/11
20260826,002295.SZ,精艺股份,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260826,002366.SZ,融发核电,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260826,002412.SZ,汉森制药,,,,,,,limit_list_d,5/6
20260826,002418.SZ,康盛股份,2.0,2→3,2→3,0.92,0.015,0.35,limit_list_d,2/2
20260826,002427.SZ,尤夫股份,,,,,,,limit_list_d,0/0
20260826,002445.SZ,中南文化,,,,,,,limit_list_d,2/3
20260826,002686.SZ,亿利达,,,,,,,limit_list_d,2/4
20260826,002703.SZ,浙江世宝,2.0,2→3,2→3,0.92,0.015,0.35,limit_list_d,2/2
20260826,002721.SZ,金一文化,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260826,002742.SZ,冀衡医药,2.0,2→3,2→3,0.92,0.015,0.35,limit_list_d,2/2
20260826,002855.SZ,捷荣技术,2.0,2→3,2→3,0.92,0.015,0.35,limit_list_d,2/2
20260826,002880.SZ,卫光生物,,,,,,,limit_list_d,1/2
20260826,002942.SZ,新农股份,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260826,002949.SZ,华阳国际,2.0,2→3,2→3,0.92,0.015,0.35,limit_list_d,2/2
20260826,002963.SZ,豪尔赛,2.0,2→3,2→3,0.92,0.015,0.35,limit_list_d,2/2
20260826,003040.SZ,楚天龙,4.0,4→5,4→5,1.1,0.005,0.515,limit_list_d,4/4
20260826,300333.SZ,兆日科技,,,,,,,limit_list_d,0/0
20260826,301177.SZ,迪阿股份,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260826,301630.SZ,同宇新材,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260826,600095.SH,湘财股份,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260826,600103.SH,青山纸业,2.0,2→3,2→3,0.92,0.015,0.35,limit_list_d,2/2
20260826,600165.SH,宁科生物,,,,,,,limit_list_d,7/11
20260826,600227.SH,赤天化,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260826,600272.SH,开开实业,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,8/15
20260826,600362.SH,江西铜业,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260826,600371.SH,万向德农,2.0,2→3,2→3,0.92,0.015,0.35,limit_list_d,4/7
20260826,600468.SH,百利电气,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260826,600479.SH,千金药业,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260826,600508.SH,上海能源,,,,,,,limit_list_d,2/3
20260826,600594.SH,益佰制药,,,,,,,limit_list_d,0/0
20260826,600604.SH,市北高新,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,2/3
20260826,600969.SH,郴电国际,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260826,601038.SH,一拖股份,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260826,601118.SH,海南橡胶,,,,,,,limit_list_d,0/0
20260826,601212.SH,白银有色,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,3/4
20260826,603083.SH,剑桥科技,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260826,603093.SH,南华期货,,,,,,,limit_list_d,0/0
20260826,603106.SH,恒银科技,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260826,603118.SH,共进股份,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260826,603121.SH,华培动力,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260826,603200.SH,上海洗霸,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,2/3
20260826,603286.SH,日盈电子,,,,,,,limit_list_d,0/0
20260826,603392.SH,万泰生物,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260826,603396.SH,金辰股份,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260826,603615.SH,茶花股份,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260826,603618.SH,杭电股份,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260826,603871.SH,嘉友国际,,,,,,,limit_list_d,0/0
20260826,603955.SH,大千生态,,,,,,,limit_list_d,0/0
20260826,603979.SH,金诚信,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260826,605162.SH,新中港,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260826,605169.SH,洪通燃气,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260826,605277.SH,新亚电子,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260826,688185.SH,康希诺,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
