trade_date,ts_code,name,limit_type,close,up_limit,down_limit,open_times,fd_amount,first_time,last_time,seal_amount
20260202,000533.SZ,顺钠股份,U,9.22,9.22,7.54,0,200751955.0,92500,92500,200751955.0
20260202,000995.SZ,皇台酒业,U,17.52,17.52,14.34,6,31159320.0,94830,130821,31159320.0
20260202,001326.SZ,联域股份,U,55.95,55.95,45.77,0,54717981.0,93748,93748,54717981.0
20260202,001368.SZ,通达创智,U,33.0,33.0,27.0,0,33999405.0,93224,93224,33999405.0
20260202,002112.SZ,三变科技,U,21.63,21.63,17.69,0,221769751.0,93000,93000,221769751.0
20260202,002291.SZ,遥望科技,U,8.14,8.14,6.66,12,15265756.0,93909,145336,15265756.0
20260202,002339.SZ,积成电子,U,11.99,11.99,9.81,0,144731817.0,93336,93336,144731817.0
20260202,002358.SZ,森源电气,U,7.54,7.54,6.17,0,69306172.0,94524,94524,69306172.0
20260202,002471.SZ,中超控股,U,8.61,8.61,7.05,4,109055551.0,105112,131048,109055551.0
20260202,002491.SZ,通鼎互联,U,8.64,8.64,7.07,4,84042576.0,93006,145142,84042576.0
20260202,002498.SZ,汉缆股份,U,5.64,5.64,4.62,0,154996020.0,94515,94515,154996020.0
20260202,002575.SZ,群兴玩具,U,7.92,7.92,6.48,0,87004558.0,100615,100615,87004558.0
20260202,002606.SZ,大连电瓷,U,11.8,11.8,9.66,0,123779262.0,100054,100054,123779262.0
20260202,002678.SZ,珠江钢琴,U,5.79,5.79,4.73,0,38804996.0,93342,93342,38804996.0
20260202,002780.SZ,三夫户外,U,16.41,16.41,13.43,6,6596327.0,93000,144248,6596327.0
20260202,002830.SZ,名雕股份,U,25.58,25.58,20.93,3,231721546.0,100121,100427,231721546.0
20260202,300215.SZ,电科院,U,9.68,9.68,6.46,0,126031334.0,100057,100057,126031334.0
20260202,300265.SZ,通光线缆,U,15.66,15.66,10.44,0,114853321.0,140536,140536,114853321.0
20260202,301362.SZ,民爆光电,U,53.98,53.98,35.98,0,542787793.0,92500,92500,542787793.0
20260202,600172.SH,黄河旋风,U,7.21,7.21,5.9,2,8692563.0,95933,103551,8692563.0
20260202,600232.SH,金鹰股份,U,9.32,9.32,7.62,0,45174021.0,94140,94140,45174021.0
20260202,600550.SH,保变电气,U,15.57,15.57,12.74,0,130797310.0,94143,94143,130797310.0
20260202,600785.SH,新华百货,U,23.32,23.32,19.08,1,92964153.0,93228,93310,92964153.0
20260202,600828.SH,茂业商业,U,7.24,7.24,5.92,0,73314375.0,145550,145550,73314375.0
20260202,601616.SH,广电电气,U,5.39,5.39,4.41,0,116267690.0,95734,95734,116267690.0
20260202,603103.SH,横店影视,U,28.05,28.05,22.95,0,106167987.0,92503,92503,106167987.0
20260202,603117.SH,万林物流,U,5.34,5.34,4.37,0,50410134.0,93601,93601,50410134.0
20260202,603172.SH,万丰股份,U,28.3,28.3,23.16,0,184492171.0,92505,92505,184492171.0
20260202,603618.SH,杭电股份,U,9.94,9.94,8.14,0,301190409.0,92504,92504,301190409.0
20260202,603629.SH,利通电子,U,41.14,41.14,33.66,2,19750491.0,111357,144354,19750491.0
20260202,603697.SH,有友食品,U,13.54,13.54,11.08,0,67513730.0,141228,141228,67513730.0
20260202,603861.SH,白云电器,U,18.28,18.28,14.96,0,181473511.0,93001,93001,181473511.0
20260202,603919.SH,金徽酒,U,23.98,23.98,19.62,3,19051486.0,141508,145526,19051486.0
20260202,605151.SH,西上海,U,25.19,25.19,20.61,3,237738182.0,95248,95533,237738182.0
20260202,605255.SH,天普股份,U,133.91,133.91,109.57,0,47603130.0,105438,105438,47603130.0
20260202,688335.SH,复洁科技,U,42.54,42.54,28.36,0,109442402.0,111834,111834,109442402.0
