ts_code,trade_time,open,high,low,close,vol,amount
603200.SH,2026-08-26 15:00:00,42.69,42.69,42.69,42.69,8200.0,350058.0
603200.SH,2026-08-26 14:59:00,42.69,42.69,42.69,42.69,0.0,0.0
603200.SH,2026-08-26 14:58:00,42.69,42.69,42.69,42.69,0.0,0.0
603200.SH,2026-08-26 14:57:00,42.69,42.69,42.69,42.69,5800.0,247602.0
603200.SH,2026-08-26 14:56:00,42.69,42.69,42.69,42.69,5600.0,239064.0
603200.SH,2026-08-26 14:55:00,42.69,42.69,42.69,42.69,4800.0,204912.0
603200.SH,2026-08-26 14:54:00,42.69,42.69,42.69,42.69,16400.0,700116.0
603200.SH,2026-08-26 14:53:00,42.69,42.69,42.69,42.69,1500.0,64035.0
603200.SH,2026-08-26 14:52:00,42.69,42.69,42.69,42.69,2800.0,119532.0
603200.SH,2026-08-26 14:51:00,42.69,42.69,42.69,42.69,3000.0,128070.0
603200.SH,2026-08-26 14:50:00,42.69,42.69,42.69,42.69,2100.0,89649.0
603200.SH,2026-08-26 14:49:00,42.69,42.69,42.69,42.69,2800.0,119532.0
603200.SH,2026-08-26 14:48:00,42.69,42.69,42.69,42.69,15200.0,648888.0
603200.SH,2026-08-26 14:47:00,42.69,42.69,42.69,42.69,1900.0,81111.0
603200.SH,2026-08-26 14:46:00,42.69,42.69,42.69,42.69,3100.0,132339.0
603200.SH,2026-08-26 14:45:00,42.69,42.69,42.69,42.69,1200.0,51228.0
603200.SH,2026-08-26 14:44:00,42.69,42.69,42.69,42.69,500.0,21345.0
603200.SH,2026-08-26 14:43:00,42.69,42.69,42.69,42.69,47200.0,2014968.0
603200.SH,2026-08-26 14:42:00,42.69,42.69,42.69,42.69,4900.0,209181.0
603200.SH,2026-08-26 14:41:00,42.69,42.69,42.69,42.69,100.0,4269.0
603200.SH,2026-08-26 14:40:00,42.69,42.69,42.69,42.69,2000.0,85380.0
603200.SH,2026-08-26 14:39:00,42.69,42.69,42.69,42.69,1200.0,51228.0
603200.SH,2026-08-26 14:38:00,42.69,42.69,42.69,42.69,800.0,34152.0
603200.SH,2026-08-26 14:37:00,42.69,42.69,42.69,42.69,600.0,25614.0
603200.SH,2026-08-26 14:36:00,42.69,42.69,42.69,42.69,1200.0,51228.0
603200.SH,2026-08-26 14:35:00,42.69,42.69,42.69,42.69,1400.0,59766.0
603200.SH,2026-08-26 14:34:00,42.69,42.69,42.69,42.69,1800.0,76842.0
603200.SH,2026-08-26 14:33:00,42.69,42.69,42.69,42.69,3600.0,153684.0
603200.SH,2026-08-26 14:32:00,42.69,42.69,42.69,42.69,2400.0,102456.0
603200.SH,2026-08-26 14:31:00,42.69,42.69,42.69,42.69,7400.0,315906.0
