ts_code,trade_date,pct_chg
000078.SZ,20260713,10.0529
002549.SZ,20260713,9.626
002581.SZ,20260713,10.0
002726.SZ,20260713,8.8608
002898.SZ,20260713,8.5714
300039.SZ,20260713,15.8129
300069.SZ,20260713,8.79
300332.SZ,20260713,8.3521
300519.SZ,20260713,8.0865
300564.SZ,20260713,8.4416
300929.SZ,20260713,9.437
301019.SZ,20260713,9.6609
301092.SZ,20260713,11.4182
301277.SZ,20260713,10.8409
301310.SZ,20260713,17.3943
600129.SH,20260713,8.2027
600428.SH,20260713,9.2325
600488.SH,20260713,8.7814
600491.SH,20260713,9.8214
600801.SH,20260713,9.8256
600839.SH,20260713,8.0527
688101.SH,20260713,9.7604
688106.SH,20260713,8.9852
688176.SH,20260713,14.8438
688206.SH,20260713,10.0721
688608.SH,20260713,8.3249
920015.BJ,20260713,9.5794
920266.BJ,20260713,10.9568
920367.BJ,20260713,8.1391
920943.BJ,20260713,18.7105
