ts_code,trade_date,turnover_rate,turnover_rate_f,volume_ratio,total_mv,float_mv
301105.SZ,20260204,5.8107,5.8107,0.88,248700.0,
301611.SZ,20260204,4.2787,4.5105,0.56,5179244.0,
000885.SZ,20260204,0.8376,2.9749,0.66,888636.3049,
605098.SH,20260204,0.5542,1.3495,0.53,545454.5314,
301568.SZ,20260204,5.4152,5.4152,0.79,510096.496,
301095.SZ,20260204,2.7657,4.8998,0.74,1487087.0784,
002400.SZ,20260204,23.5269,29.0701,0.82,2036217.7655,
600984.SH,20260204,8.541,14.0282,1.69,573212.0298,
603605.SH,20260204,0.7732,1.5339,0.5,2837168.0257,
600986.SH,20260204,39.2149,45.2508,1.26,2202800.9858,
600848.SH,20260204,0.4786,1.2701,0.63,2898337.5676,
603456.SH,20260204,1.1613,2.0868,0.78,1596555.6203,
000988.SZ,20260204,4.8794,6.0247,1.08,7688073.6977,
603025.SH,20260204,2.0958,11.8348,3.04,1814564.0061,
600023.SH,20260204,0.5638,2.1025,0.76,6664140.1763,
002683.SZ,20260204,2.4462,3.6443,1.3,3632810.7407,
600212.SH,20260204,1.5168,1.7643,0.58,547828.8657,
000720.SZ,20260204,3.9925,6.8478,1.63,472455.8707,
000969.SZ,20260204,2.6842,4.1756,0.6,2541206.4213,
603585.SH,20260204,1.7547,5.5633,0.56,380885.3396,
600728.SH,20260204,2.5607,3.0426,0.78,1439504.5012,
688362.SH,20260204,2.7331,4.4945,0.59,1797915.6714,
300791.SZ,20260204,1.8669,4.4287,0.95,672797.008,
002821.SZ,20260204,1.3971,2.2334,1.21,3609471.4499,
601127.SH,20260204,2.0907,4.4097,1.1,19212353.5135,
000516.SZ,20260204,1.615,2.33,0.79,1112731.6862,
000902.SZ,20260204,0.6685,1.3715,0.49,2096659.9709,
600746.SH,20260204,0.4738,1.9091,0.44,893399.8063,
603773.SH,20260204,9.369,15.1548,1.55,907171.5601,
301072.SZ,20260204,1.965,3.8822,0.72,248643.8465,
600004.SH,20260204,1.4429,3.3712,1.4,2479309.3033,
300901.SZ,20260204,2.1159,5.1505,1.49,442800.0,
600590.SH,20260204,21.7226,33.6193,2.8,1056705.6203,
601083.SH,20260204,4.1331,4.1331,0.99,1536120.44,
301335.SZ,20260204,3.0802,3.0802,0.8,371063.7872,
920108.BJ,20260204,2.8349,2.8349,0.64,228681.6,
688652.SH,20260204,4.0884,4.9067,0.93,2014656.0,
688671.SH,20260204,2.007,2.7056,0.73,193313.5318,
603186.SH,20260204,7.0241,11.8839,1.15,930830.7883,
688767.SH,20260204,1.8862,4.1963,0.86,528341.3357,
688522.SH,20260204,4.4976,4.4976,0.96,1275611.5013,
300660.SZ,20260204,1.2525,3.4004,0.69,2372059.3871,
301269.SZ,20260204,0.8525,2.3487,0.74,5344197.6832,
301256.SZ,20260204,2.3256,8.978,0.56,765600.0,
920566.BJ,20260204,1.3006,1.4306,0.79,168010.2039,
301085.SZ,20260204,13.3358,21.7477,1.2,524992.8338,
688261.SH,20260204,3.816,7.568,0.78,1115432.2725,
920779.BJ,20260204,2.1983,2.1983,0.78,281302.4914,
688508.SH,20260204,4.4671,5.8894,0.56,893304.2838,
002903.SZ,20260204,6.8952,8.0047,1.3,345519.09,
300952.SZ,20260204,3.6959,5.135,0.56,807706.1725,
000948.SZ,20260204,1.2267,1.9056,0.81,662810.9158,
603889.SH,20260204,0.7735,1.4083,0.44,661598.7474,
002438.SZ,20260204,7.7484,9.7271,1.36,907984.5177,
301155.SZ,20260204,2.3474,3.3038,0.49,1621088.2514,
300786.SZ,20260204,4.1517,4.4855,0.99,301418.0098,
601112.SH,20260204,30.5098,30.5098,,3574712.5178,
301166.SZ,20260204,2.2281,3.0731,0.97,287386.6711,
920128.BJ,20260204,1.3671,2.1511,0.71,226357.72,
920970.BJ,20260204,2.4886,3.2061,0.49,90081.0504,
601997.SH,20260204,0.9686,1.2923,0.82,2105970.0918,
600201.SH,20260204,4.8041,5.5299,0.97,1765455.5477,
002399.SZ,20260204,0.3396,1.5215,0.82,1790101.3689,
000630.SZ,20260204,8.6677,13.2358,0.93,10271655.1767,
