ts_code,trade_date,name,close,pct_change,turnover_rate,amount,l_sell,l_buy,l_amount,net_amount,net_rate,amount_rate,float_values,reason
000821.SZ,20260122,ST京机,11.96,-5.004,1.11,93583856.0,25443969.0,26646005.0,52089974.0,1202036.0,1.28,55.66,7231623137.44,连续三个交易日内，跌幅偏离值累计达到12%的ST证券、*ST证券和未完成股改证券
001389.SZ,20260122,广合科技,105.06,9.999,20.27,3148287718.0,533643480.0,732426748.43,1266070228.43,198783268.43,6.31,40.21,15880654962.42,日涨幅偏离值达到7%的前5只证券
001389.SZ,20260122,广合科技,105.06,9.999,20.27,5006398671.0,908012981.92,950495644.77,1858508626.69,42482662.85,0.85,37.12,15880654962.42,连续三个交易日内，涨幅偏离值累计达到20%的证券
001400.SZ,20260122,江顺科技,110.52,1.8618,36.69,612991541.0,143096245.16,105710583.6,248806828.76,-37385661.56,-6.1,40.59,1657800000.0,日振幅值达到15%的前5只证券
002112.SZ,20260122,三变科技,21.78,3.4188,37.2,2121417439.0,148907093.22,255127686.29,404034779.51,106220593.07,5.01,19.05,5708092599.0,日换手率达到20%的前5只证券
002131.SZ,20260122,利欧股份,8.42,-10.0427,0.59,289376034.0,85141280.22,32282280.0,117423560.22,-52859000.22,-18.27,40.58,49254674749.64,日跌幅偏离值达到7%的前5只证券
002131.SZ,20260122,利欧股份,8.42,-10.0427,0.59,649788450.0,167429322.22,98638202.0,266067524.22,-68791120.22,-10.59,40.95,49254674749.64,连续三个交易日内，跌幅偏离值累计达到20%的证券
002165.SZ,20260122,红宝丽,9.99,4.171,44.89,3186041562.0,356369714.72,279467469.14,635837183.86,-76902245.58,-2.41,19.96,7269018665.04,日换手率达到20%的前5只证券
002196.SZ,20260122,方正电机,18.0,-3.6403,38.61,3475330858.0,620792695.99,340016272.0,960808967.99,-280776423.99,-8.08,27.65,8789137326.0,日换手率达到20%的前5只证券
002231.SZ,20260122,*ST奥维,0.77,-4.9383,0.53,3836895.0,1559444.0,1197638.0,2757082.0,-361806.0,-9.43,71.86,237025802.09,连续三个交易日内，跌幅偏离值累计达到12%的ST证券、*ST证券和未完成股改证券
002279.SZ,20260122,久其软件,10.48,9.9685,32.34,2523814521.0,275033209.25,361682165.16,636715374.41,86648955.91,3.43,25.23,8276342617.52,日涨幅偏离值达到7%的前5只证券
002498.SZ,20260122,汉缆股份,6.05,6.3269,16.62,3133338358.0,330714479.42,312595114.14,643309593.56,-18119365.28,-0.58,20.53,20127115800.0,日振幅值达到15%的前5只证券
002498.SZ,20260122,汉缆股份,6.05,6.3269,16.62,6026337395.0,645532739.74,803808939.73,1449341679.47,158276199.99,2.63,24.05,20127115800.0,连续三个交易日内，涨幅偏离值累计达到20%的证券
002546.SZ,20260122,新联电子,8.97,-7.3347,20.28,1478528205.0,137940187.21,117239515.84,255179703.05,-20700671.37,-1.4,17.26,7187051901.12,日跌幅偏离值达到7%的前5只证券
002639.SZ,20260122,雪人集团,22.79,9.9903,22.33,3182506763.0,401965485.9,718082369.78,1120047855.68,316116883.88,9.93,35.19,14827613983.74,日涨幅偏离值达到7%的前5只证券
002716.SZ,20260122,湖南白银,15.0,9.9707,32.28,10630685460.0,2243009732.14,1583685993.31,3826695725.45,-659323738.83,-6.2,36.0,34872813450.0,日振幅值达到15%的前5只证券
002809.SZ,20260122,红墙股份,13.08,-1.728,43.4,785861851.0,93082866.03,64965043.64,158047909.67,-28117822.39,-3.58,20.11,1819669718.4,日换手率达到20%的前5只证券
002938.SZ,20260122,鹏鼎控股,59.95,10.0,2.39,3172290618.0,364216512.46,689439572.95,1053656085.41,325223060.49,10.25,33.21,138447580691.75,日涨幅偏离值达到7%的前5只证券
111012.SH,20260122,福新转债,637.714,20.0001,,4355990140.0,953143250.0,952238890.0,1905382140.0,-904360.0,-0.02,43.74,,"非上市首日,当日收盘价涨幅达15%的前五只可转债"
113589.SH,20260122,天创转债,340.895,10.3463,,5937804890.0,1043701280.0,1035795600.0,2079496880.0,-7905680.0,-0.13,35.02,,"非上市首日,当日价格振幅达30%的前五只可转债"
113589.SH,20260122,天创转债,340.895,10.3463,,6581383790.0,1170041890.0,1172744110.0,2342786000.0,2702220.0,0.04,35.6,,连续3个交易日内日收盘价格涨幅偏离值达到30%的可转债
118062.SH,20260122,天准转债,224.386,5.5373,,1308068980.0,299949740.0,300710690.0,600660430.0,760950.0,0.06,45.92,,"非上市首日,当日价格振幅达30%的前五只可转债"
300164.SZ,20260122,通源石油,7.64,3.523,30.09,1358470036.0,111873691.0,117486938.7,229360629.7,5613247.7,0.41,16.88,4455730343.92,日换手率达到30%的前5只证券
300454.SZ,20260122,深信服,167.05,19.9986,8.89,3827823996.0,798157700.74,882580323.35,1680738024.09,84422622.61,2.21,43.91,46279485727.15,日涨幅达到15%的前5只证券
300592.SZ,20260122,华凯易佰,15.16,20.0317,15.33,764333839.0,138865643.78,144490759.8,283356403.58,5625116.02,0.74,37.07,5289081045.84,日涨幅达到15%的前5只证券
300606.SZ,20260122,金太阳,36.0,-7.999,33.28,1431629088.0,240721092.0,109469024.67,350190116.67,-131252067.33,-9.17,24.46,4236281496.0,日换手率达到30%的前5只证券
300737.SZ,20260122,科顺股份,6.96,20.0,14.31,818938226.0,136424915.27,188890486.96,325315402.23,52465571.69,6.41,39.72,6172859649.12,日涨幅达到15%的前5只证券
300775.SZ,20260122,三角防务,39.49,19.9939,20.43,4102890504.0,490096197.2,693865059.06,1183961256.26,203768861.86,4.97,28.86,20992171600.4,日涨幅达到15%的前5只证券
300780.SZ,20260122,德恩精工,26.1,2.7559,31.99,886778977.0,140214847.3,71565400.15,211780247.45,-68649447.15,-7.74,23.88,2806663813.2,日换手率达到30%的前5只证券
301023.SZ,20260122,奕帆传动,59.2,5.8655,44.06,1135798132.0,256783657.32,104441733.92,361225391.24,-152341923.4,-13.41,31.8,2474919462.4,日换手率达到30%的前5只证券
