ts_code,trade_date,pct_chg
002512.SZ,20260730,10.1493
002547.SZ,20260730,9.9548
002612.SZ,20260730,9.7046
002667.SZ,20260730,10.0469
002731.SZ,20260730,10.1604
300164.SZ,20260730,10.5556
300290.SZ,20260730,9.0909
300605.SZ,20260730,13.5105
300688.SZ,20260730,11.4182
300804.SZ,20260730,8.2904
300911.SZ,20260730,9.674
300981.SZ,20260730,10.3502
300989.SZ,20260730,11.9238
301526.SZ,20260730,9.0397
301632.SZ,20260730,8.339
301677.SZ,20260730,145.3842
603336.SH,20260730,8.4249
688095.SH,20260730,8.8465
688260.SH,20260730,16.1564
688369.SH,20260730,8.5387
920000.BJ,20260730,18.75
920088.BJ,20260730,11.1352
920810.BJ,20260730,11.1252
