ts_code,trade_date,update_time,price,open,high,low,close,pre_close,pct_chg,vol,amount,realtime_source
603468.SH,20260806,2026-08-06 15:00:00,37.49,39.6,45.45,36.89,37.49,17.46,114.71935853379152,30974746.0,1230281202.0,stk_mins
920087.BJ,20260806,2026-08-06 15:00:00,11.66,9.92,12.0,9.85,11.66,9.92,17.540322580645174,17737638.0,192439865.87,stk_mins
301007.SZ,20260806,2026-08-06 15:00:00,33.78,28.2,34.0,28.2,33.78,28.9,16.88581314878894,12133925.0,384661119.7,stk_mins
300134.SZ,20260806,2026-08-06 15:00:00,9.59,8.29,9.88,8.21,9.59,8.32,15.264423076923062,56482888.0,521334260.24,stk_mins
920924.BJ,20260806,2026-08-06 15:00:00,17.38,14.84,19.18,14.84,17.38,15.1,15.099337748344377,9552165.0,163438766.95999998,stk_mins
688432.SH,20260806,2026-08-06 15:00:00,37.85,31.35,38.7,31.35,37.85,32.97,14.801334546557477,94354886.0,3366889762.0,stk_mins
688530.SH,20260806,2026-08-06 15:00:00,58.5,51.0,59.27,51.0,58.5,51.25,14.146341463414625,19538213.0,1097546805.0,stk_mins
300887.SZ,20260806,2026-08-06 15:00:00,8.28,7.69,8.68,7.5,8.28,7.3,13.424657534246576,56561601.0,462480389.91999996,stk_mins
300518.SZ,20260806,2026-08-06 15:00:00,23.87,21.0,25.11,20.76,23.87,21.14,12.913907284768221,18600881.0,436642260.06,stk_mins
300720.SZ,20260806,2026-08-06 15:00:00,72.7,64.0,73.5,63.39,72.7,64.68,12.399505256648101,23050938.0,1602340667.1,stk_mins
300897.SZ,20260806,2026-08-06 15:00:00,17.45,16.08,17.66,15.9,17.45,15.54,12.290862290862293,13460702.0,226779590.47,stk_mins
920943.BJ,20260806,2026-08-06 15:00:00,16.27,14.51,18.0,14.33,16.27,14.57,11.667810569663683,6250364.0,103313513.19,stk_mins
688090.SH,20260806,2026-08-06 15:00:00,64.93,57.05,65.35,56.59,64.93,58.15,11.65950128976785,14335772.0,882887737.0,stk_mins
688727.SH,20260806,2026-08-06 15:00:00,47.5,41.6,48.0,41.59,47.5,42.57,11.5809255344139,9302603.0,412972760.0,stk_mins
688290.SH,20260806,2026-08-06 15:00:00,68.4,62.23,68.49,61.74,68.4,61.4,11.40065146579805,2362614.0,156598914.0,stk_mins
688702.SH,20260806,2026-08-06 15:00:00,390.02,339.37,420.53,338.28,390.02,350.44,11.294372788494456,13264254.0,4977826756.0,stk_mins
300283.SZ,20260806,2026-08-06 15:00:00,16.05,14.21,16.32,14.11,16.05,14.44,11.149584487534625,71308677.0,1085603649.5,stk_mins
300847.SZ,20260806,2026-08-06 15:00:00,16.06,17.0,17.18,16.02,16.06,14.45,11.141868512110719,28880497.0,476801222.0,stk_mins
920961.BJ,20260806,2026-08-06 15:00:00,20.54,18.5,21.53,18.24,20.54,18.52,10.90712742980562,6817755.0,135885595.12,stk_mins
688503.SH,20260806,2026-08-06 15:00:00,72.97,64.77,73.02,64.01,72.97,65.89,10.74518136287752,20415041.0,1402505042.0,stk_mins
688026.SH,20260806,2026-08-06 15:00:00,15.36,13.81,15.44,13.81,15.36,13.87,10.742609949531357,5864934.0,86635873.0,stk_mins
300489.SZ,20260806,2026-08-06 15:00:00,202.0,182.0,206.79,181.0,202.0,182.45,10.715264456015362,18984300.0,3711434681.5,stk_mins
300084.SZ,20260806,2026-08-06 15:00:00,12.54,11.35,12.68,11.31,12.54,11.34,10.582010582010582,28885682.0,352337168.6,stk_mins
301319.SZ,20260806,2026-08-06 15:00:00,108.3,91.34,109.24,91.34,108.3,98.01,10.498928680746843,21637082.0,2146099122.4,stk_mins
300689.SZ,20260806,2026-08-06 15:00:00,51.62,46.68,51.8,45.71,51.62,46.78,10.346301838392469,4508550.0,221901812.8,stk_mins
300051.SZ,20260806,2026-08-06 15:00:00,8.78,7.96,8.85,7.9,8.78,7.96,10.301507537688437,50968604.0,434309442.1,stk_mins
000839.SZ,20260806,2026-08-06 15:00:00,3.14,2.83,3.14,2.78,3.14,2.85,10.175438596491237,281415652.0,841371445.3,stk_mins
300546.SZ,20260806,2026-08-06 15:00:00,17.59,15.68,18.49,15.68,17.59,15.97,10.144020037570446,18246337.0,316268494.95000005,stk_mins
000692.SZ,20260806,2026-08-06 15:00:00,4.24,4.07,4.24,4.0,4.24,3.85,10.129870129870122,11750603.0,49224948.0,stk_mins
300937.SZ,20260806,2026-08-06 15:00:00,26.93,24.6,29.1,24.0,26.93,24.46,10.098119378577275,16846624.0,440665716.32,stk_mins
000720.SZ,20260806,2026-08-06 15:00:00,3.93,3.55,3.93,3.54,3.93,3.57,10.084033613445387,91004344.0,348588086.37,stk_mins
002485.SZ,20260806,2026-08-06 15:00:00,5.9,5.37,5.9,5.29,5.9,5.36,10.074626865671643,5768177.0,32414917.3,stk_mins
688433.SH,20260806,2026-08-06 15:00:00,87.28,79.96,89.48,78.68,87.28,79.3,10.063051702395963,7787708.0,664973759.0,stk_mins
002667.SZ,20260806,2026-08-06 15:00:00,13.48,12.5,13.48,12.4,13.48,12.25,10.04081632653062,21717200.0,284830616.4,stk_mins
002759.SZ,20260806,2026-08-06 15:00:00,16.68,15.11,16.68,15.06,16.68,15.16,10.026385224274414,60612023.0,971997617.84,stk_mins
605336.SH,20260806,2026-08-06 15:00:00,11.54,10.49,11.54,10.36,11.54,10.49,10.0095328884652,2627360.0,28861418.0,stk_mins
001267.SZ,20260806,2026-08-06 15:00:00,38.81,35.81,38.81,35.35,38.81,35.28,10.005668934240376,74291620.0,2778782039.3,stk_mins
001378.SZ,20260806,2026-08-06 15:00:00,19.59,17.82,19.59,17.82,19.59,17.81,9.994385176866928,8236145.0,157014265.20000002,stk_mins
000908.SZ,20260806,2026-08-06 15:00:00,6.83,6.3,6.83,6.13,6.83,6.21,9.98389694041868,36162790.0,237053335.1,stk_mins
688800.SH,20260806,2026-08-06 15:00:00,58.48,52.02,59.39,51.74,58.48,53.18,9.966152688980824,24554929.0,1380731712.0,stk_mins
688225.SH,20260806,2026-08-06 15:00:00,14.35,13.21,15.47,13.02,14.35,13.08,9.709480122324155,21429561.0,309651823.0,stk_mins
300941.SZ,20260806,2026-08-06 15:00:00,16.29,14.94,17.34,14.77,16.29,14.87,9.54942837928716,21269277.0,346058168.85,stk_mins
600378.SH,20260806,2026-08-06 15:00:00,48.26,43.9,48.48,43.35,48.26,44.07,9.507601542999765,88343105.0,4085766819.0,stk_mins
300400.SZ,20260806,2026-08-06 15:00:00,26.07,23.81,26.66,23.21,26.07,23.81,9.491810163796721,22108375.0,564097441.6,stk_mins
601001.SH,20260806,2026-08-06 15:00:00,17.78,16.28,17.86,16.28,17.78,16.24,9.48275862068968,59501835.0,1030944380.0,stk_mins
300534.SZ,20260806,2026-08-06 15:00:00,14.9,13.3,15.58,12.6,14.9,13.61,9.478324761205004,117556939.0,1629078685.5,stk_mins
688571.SH,20260806,2026-08-06 15:00:00,9.53,8.75,9.55,8.72,9.53,8.71,9.414466130884014,17280522.0,159601848.0,stk_mins
688310.SH,20260806,2026-08-06 15:00:00,15.05,13.8,15.12,13.58,15.05,13.77,9.29557007988382,4287233.0,61838333.0,stk_mins
300189.SZ,20260806,2026-08-06 15:00:00,5.1,4.67,5.35,4.59,5.1,4.67,9.207708779443259,241471892.0,1184095513.9,stk_mins
688133.SH,20260806,2026-08-06 15:00:00,23.9,21.69,24.71,21.64,23.9,21.89,9.182275011420726,10824684.0,255896688.0,stk_mins
301227.SZ,20260806,2026-08-06 15:00:00,25.12,23.09,25.3,23.09,25.12,23.01,9.169926119078653,5936125.0,144503218.66000003,stk_mins
688253.SH,20260806,2026-08-06 15:00:00,65.88,60.8,66.43,59.5,65.88,60.36,9.14512922465207,4043087.0,261610469.0,stk_mins
301228.SZ,20260806,2026-08-06 15:00:00,66.77,61.05,67.88,60.01,66.77,61.25,9.012244897959176,4215112.0,275085344.35,stk_mins
301328.SZ,20260806,2026-08-06 15:00:00,52.46,47.68,52.81,47.13,52.46,48.13,8.99646789943902,3871184.0,194152483.64000002,stk_mins
603186.SH,20260806,2026-08-06 15:00:00,130.0,122.0,131.24,122.0,130.0,119.31,8.959852485122788,23882175.0,3047448021.0,stk_mins
