ts_code,trade_date,pct_chg
000657.SZ,20260806,8.8281
001339.SZ,20260806,8.4794
002485.SZ,20260806,10.0746
002667.SZ,20260806,10.0408
002759.SZ,20260806,10.0264
300051.SZ,20260806,10.3015
300084.SZ,20260806,10.582
300097.SZ,20260806,8.656
300127.SZ,20260806,8.4581
300134.SZ,20260806,15.2644
300189.SZ,20260806,9.2077
300283.SZ,20260806,11.1496
300400.SZ,20260806,9.4918
300489.SZ,20260806,10.7153
300518.SZ,20260806,12.9139
300534.SZ,20260806,9.4783
300546.SZ,20260806,10.144
300689.SZ,20260806,10.3463
300720.SZ,20260806,12.3995
300847.SZ,20260806,11.1419
300849.SZ,20260806,8.0383
300887.SZ,20260806,13.4247
300897.SZ,20260806,12.2909
300937.SZ,20260806,10.0981
300941.SZ,20260806,9.5494
301007.SZ,20260806,16.8858
301093.SZ,20260806,8.3156
301205.SZ,20260806,8.8096
301218.SZ,20260806,8.3679
301227.SZ,20260806,9.1699
301228.SZ,20260806,9.0122
301310.SZ,20260806,8.9002
301319.SZ,20260806,10.4989
301328.SZ,20260806,8.9965
301584.SZ,20260806,8.0289
600121.SH,20260806,8.9514
600354.SH,20260806,8.0808
600378.SH,20260806,9.5076
600546.SH,20260806,8.0065
601001.SH,20260806,9.4828
603124.SH,20260806,8.492
603186.SH,20260806,8.9599
603269.SH,20260806,8.2803
603468.SH,20260806,114.7194
603629.SH,20260806,8.7617
603800.SH,20260806,8.3049
603990.SH,20260806,8.2636
605336.SH,20260806,10.0095
688026.SH,20260806,10.7426
688090.SH,20260806,11.6595
688133.SH,20260806,9.1823
688215.SH,20260806,8.5475
688225.SH,20260806,9.7095
688253.SH,20260806,9.1451
688268.SH,20260806,8.705
688290.SH,20260806,11.4007
688300.SH,20260806,8.8205
688310.SH,20260806,9.2956
688403.SH,20260806,8.6636
688432.SH,20260806,14.8013
688433.SH,20260806,10.0631
688503.SH,20260806,10.7452
688530.SH,20260806,14.1463
688571.SH,20260806,9.4145
688630.SH,20260806,8.759
688702.SH,20260806,11.2944
688727.SH,20260806,11.5809
688800.SH,20260806,9.9662
920087.BJ,20260806,17.5403
920403.BJ,20260806,8.0937
920748.BJ,20260806,8.1314
920924.BJ,20260806,15.0993
920943.BJ,20260806,11.6678
920961.BJ,20260806,10.9071
