ts_code,trade_date,turnover_rate,turnover_rate_f,volume_ratio,total_mv,float_mv
301667.SZ,20260128,12.9691,12.9691,0.46,832608.5376,
603280.SH,20260128,9.8015,9.8015,0.65,429181.9947,
600481.SH,20260128,14.9512,27.3904,1.77,1665785.6265,
002845.SZ,20260128,2.7049,3.1965,0.61,490017.3507,
002615.SZ,20260128,2.6438,3.3652,0.43,386535.9498,
301030.SZ,20260128,3.6078,5.127,0.89,262288.7957,
920223.BJ,20260128,4.7146,7.4696,1.02,330455.785,
002056.SZ,20260128,1.9135,3.8771,0.9,3486043.9746,
600188.SH,20260128,1.8004,6.9763,2.14,14494121.9055,
002459.SZ,20260128,2.6473,5.0427,0.68,3931908.8712,
688188.SH,20260128,0.618,1.7453,0.77,4572327.124,
600416.SH,20260128,2.5577,4.2424,1.03,2232858.747,
300897.SZ,20260128,2.401,4.2705,0.72,381678.3065,
300119.SZ,20260128,2.5128,3.1634,0.83,939734.0155,
603937.SH,20260128,2.9262,7.9226,1.75,270511.2239,
600580.SH,20260128,2.8585,4.6827,0.65,6913932.1037,
600682.SH,20260128,2.2337,4.0996,0.63,957734.1414,
603298.SH,20260128,0.9309,2.4186,0.93,3719866.2192,
300745.SZ,20260128,3.792,4.2749,0.74,479041.9295,
603936.SH,20260128,4.7541,6.1569,0.61,796192.6791,
002090.SZ,20260128,3.2986,4.183,0.71,498317.8763,
920422.BJ,20260128,2.2781,4.9571,0.67,120513.451,
920640.BJ,20260128,5.3577,11.5654,0.98,855476.496,
688615.SH,20260128,3.6899,4.324,0.9,4044880.0,
603418.SH,20260128,3.2586,3.2586,0.77,1123079.1387,
301678.SZ,20260128,15.2548,15.2548,0.95,1921713.9563,
002536.SZ,20260128,11.6972,17.9514,1.75,1705389.7297,
688273.SH,20260128,5.6782,5.9118,1.1,451000.0,
301001.SZ,20260128,24.0107,40.8987,1.67,286400.0,
601226.SH,20260128,7.3991,20.0352,1.22,1269148.2804,
688265.SH,20260128,1.2001,3.8706,0.62,364869.2408,
300112.SZ,20260128,2.3006,2.5767,0.85,263234.8859,
002104.SZ,20260128,3.2349,3.3831,0.8,1273593.7989,
002415.SZ,20260128,0.6701,1.7001,0.6,29355083.5747,
002253.SZ,20260128,5.8412,7.1992,2.36,268495.0531,
002360.SZ,20260128,3.5372,3.7674,0.89,208922.609,
300949.SZ,20260128,3.6366,7.3356,1.05,260497.5994,
301046.SZ,20260128,2.617,4.5117,0.76,436117.578,
603988.SH,20260128,6.4318,13.6187,0.83,896817.6,
688578.SH,20260128,0.9779,1.9012,1.26,4558500.0,
001391.SZ,20260128,1.345,1.465,0.85,7239866.5664,
300998.SZ,20260128,2.3945,3.8138,0.95,320152.9828,
001218.SZ,20260128,1.6584,2.0766,0.8,318025.4892,
603619.SH,20260128,8.1985,10.1232,1.38,1566402.7059,
002439.SZ,20260128,1.5563,1.7131,0.67,1789238.1028,
603037.SH,20260128,3.5953,5.4447,0.39,464437.6123,
300078.SZ,20260128,4.9256,5.9327,0.72,538814.4149,
002946.SZ,20260128,0.4453,1.995,0.67,1591392.1373,
001267.SZ,20260128,10.9067,17.1591,1.38,2207097.9099,
300465.SZ,20260128,1.9434,2.6761,0.76,862648.75,
600689.SH,20260128,3.6435,5.5431,1.43,276765.0793,
301550.SZ,20260128,5.0521,7.2257,1.1,4239502.025,
603615.SH,20260128,1.2999,2.7788,0.63,588589.88,
300346.SZ,20260128,9.352,10.7382,0.95,4055017.5499,
601857.SH,20260128,0.3056,4.2989,1.71,197113593.11,
603707.SH,20260128,0.6166,1.946,0.83,1536469.1285,
601500.SH,20260128,1.4957,1.8484,0.83,745389.0797,
001205.SZ,20260128,1.4671,1.6983,0.66,302121.6791,
300486.SZ,20260128,8.4573,11.7772,1.55,1116528.5102,
920050.BJ,20260128,14.1657,15.0074,0.34,257655.2245,
688389.SH,20260128,0.9126,1.4355,0.85,595595.1647,
600977.SH,20260128,2.4211,7.4184,0.92,3158964.0,
601218.SH,20260128,8.2949,11.5516,1.44,563008.4705,
300926.SZ,20260128,2.5628,5.6088,0.96,1339876.8761,
300046.SZ,20260128,8.154,11.067,1.04,924837.6606,
600053.SH,20260128,2.6544,10.0274,0.78,970264.3104,
300224.SZ,20260128,6.7926,11.3386,1.68,1665023.046,
002514.SZ,20260128,3.3818,4.2611,0.69,419059.9416,
600363.SH,20260128,2.2806,2.8873,0.66,2977667.3238,
600743.SH,20260128,0.883,1.9292,1.3,457489.6704,
688339.SH,20260128,3.4467,4.235,0.66,750460.0927,
002561.SZ,20260128,1.9409,3.0556,0.58,373355.174,
002590.SZ,20260128,2.8173,5.3611,0.74,768197.666,
688275.SH,20260128,3.2915,3.7854,0.56,923439.3861,
000513.SZ,20260128,1.811,3.1186,1.51,3126321.1491,
603136.SH,20260128,1.4883,2.7795,0.83,320100.1514,
688117.SH,20260128,1.5017,2.2529,0.74,618526.8935,
600938.SH,20260128,3.9318,5.0508,1.6,169064046.3211,
300496.SZ,20260128,4.2637,4.6495,0.84,3571437.1371,
600085.SH,20260128,1.182,2.4858,1.0,4133611.3697,
002953.SZ,20260128,7.4251,10.136,1.01,659208.308,
920839.BJ,20260128,1.4269,2.86,1.02,484069.8312,
002138.SZ,20260128,2.7698,3.0997,0.84,3237368.1913,
002840.SZ,20260128,2.1173,3.6651,1.26,778903.5676,
300370.SZ,20260128,1.464,1.828,0.55,443001.4717,
600088.SH,20260128,1.6556,3.8401,0.87,699565.5576,
300380.SZ,20260128,2.6192,4.3014,0.83,579782.7414,
002409.SZ,20260128,6.7747,8.1107,1.37,4663615.3167,
301538.SZ,20260128,6.815,7.9052,0.83,738292.8,
600558.SH,20260128,1.9432,2.9165,0.65,569979.0677,
002208.SZ,20260128,9.635,23.7075,0.93,1182445.668,
002254.SZ,20260128,2.4791,3.742,0.6,1140743.1106,
601068.SH,20260128,2.6005,22.4944,1.9,1983923.2813,
301057.SZ,20260128,5.501,8.0684,1.65,448928.703,
300120.SZ,20260128,2.778,3.0071,0.66,502020.2939,
603880.SH,20260128,2.3638,4.4807,1.24,178049.872,
603595.SH,20260128,1.3367,2.6454,0.87,396081.7235,
300218.SZ,20260128,2.2551,3.5673,0.75,368226.939,
000560.SZ,20260128,6.7262,9.0871,0.71,713716.7579,
301555.SZ,20260128,5.137,6.2917,1.08,336865.7217,
688619.SH,20260128,1.0817,2.2974,0.66,264249.2099,
300182.SZ,20260128,3.9297,4.176,0.74,1579648.5998,
600197.SH,20260128,1.1373,2.0061,1.33,635473.6449,
603580.SH,20260128,0.9637,2.9539,1.15,213650.682,
600516.SH,20260128,3.5772,5.8,1.77,2459867.8948,
300436.SZ,20260128,15.7814,25.0544,1.68,1672462.767,
603557.SH,20260128,1.299,1.9315,0.92,160223.2802,
603861.SH,20260128,5.1448,11.3042,0.95,842683.0818,
920471.BJ,20260128,25.7025,42.8318,0.97,152672.0,
601222.SH,20260128,1.0371,1.6996,0.61,1211379.4637,
301596.SZ,20260128,3.9798,4.7303,1.18,583369.668,
600261.SH,20260128,0.959,1.7977,0.62,487294.3326,
688182.SH,20260128,1.1624,3.9255,0.53,1364000.0,
000629.SZ,20260128,6.6478,14.9223,1.77,4022980.4169,
300433.SZ,20260128,1.8407,4.8651,0.57,20038170.2251,
000813.SZ,20260128,1.0631,1.7905,0.75,794802.9997,
603004.SH,20260128,5.0849,5.0849,0.8,570193.92,
600722.SH,20260128,11.1634,25.3955,1.42,532690.3063,
000600.SZ,20260128,3.2613,5.7744,0.92,1583239.7821,
600322.SH,20260128,1.3719,1.8026,0.8,253205.3,
600448.SH,20260128,2.6771,3.2902,0.91,205951.0295,
688253.SH,20260128,2.6251,5.1862,1.31,503691.3299,
603377.SH,20260128,0.8569,1.3553,0.72,273098.0461,
002487.SZ,20260128,3.1002,5.1381,1.03,4223176.1891,
300263.SZ,20260128,5.4058,6.2984,0.7,1079511.573,
603421.SH,20260128,4.5443,10.3959,0.66,517839.2657,
688006.SH,20260128,1.4355,4.1202,0.65,1891304.8522,
603258.SH,20260128,1.2922,2.452,0.8,454135.6554,
300146.SZ,20260128,1.4186,1.6858,0.9,2084146.1022,
920505.BJ,20260128,12.8115,25.7252,2.06,350610.0807,
601801.SH,20260128,0.5466,2.4868,0.86,1350972.5535,
920221.BJ,20260128,1.538,2.6045,0.86,195063.24,
300879.SZ,20260128,1.704,3.283,0.86,573395.8939,
603190.SH,20260128,5.9884,5.9884,0.79,338001.56,
688711.SH,20260128,4.4558,5.4161,0.72,704271.6809,
920833.BJ,20260128,5.9978,10.8418,0.84,148495.08,
600177.SH,20260128,0.4837,1.1356,1.31,3402853.2399,
002160.SZ,20260128,11.0735,18.801,1.15,699192.8501,
301439.SZ,20260128,6.3788,10.2443,0.69,642407.0867,
002817.SZ,20260128,1.8255,3.049,0.91,238979.4378,
603876.SH,20260128,2.8812,5.2704,0.93,1455232.4556,
603611.SH,20260128,1.5069,2.3369,0.73,633697.9459,
688053.SH,20260128,1.3361,3.0876,0.56,454000.0,
601229.SH,20260128,0.6054,0.936,1.29,12972826.1939,
603160.SH,20260128,1.921,3.4541,1.22,3944653.2127,
301217.SZ,20260128,2.5462,9.2171,1.04,2772227.9791,
300419.SZ,20260128,3.0011,3.531,1.02,264414.9606,
301073.SZ,20260128,2.6392,6.4957,0.95,593659.0434,
603991.SH,20260128,3.1926,4.3734,0.6,1338653.3179,
000803.SZ,20260128,4.8808,7.0872,0.73,439717.2723,
688105.SH,20260128,0.6678,2.0458,0.98,877402.4041,
920101.BJ,20260128,30.3682,30.3682,4.92,423453.8265,
