ts_code,trade_date,name,close,pct_change,turnover_rate,amount,l_sell,l_buy,l_amount,net_amount,net_rate,amount_rate,float_values,reason
000060.SZ,20260128,中金岭南,8.58,10.0,11.36,4142903151.0,836470481.37,300685169.77,1137155651.14,-535785311.6,-12.93,27.45,38104777064.64,日涨幅偏离值达到7%的前5只证券
000603.SZ,20260128,盛达资源,67.28,10.0065,10.36,4431012157.0,699453768.84,524235641.67,1223689410.51,-175218127.17,-3.95,27.62,44856676633.52,日涨幅偏离值达到7%的前5只证券
000603.SZ,20260128,盛达资源,67.28,10.0065,10.36,10352299123.0,1178381134.46,1107645510.94,2286026645.4,-70735623.52,-0.68,22.08,44856676633.52,连续三个交易日内，涨幅偏离值累计达到20%的证券
000630.SZ,20260128,铜陵有色,8.35,10.0132,10.05,8998920572.0,1472055508.08,1093693168.89,2565748676.97,-378362339.19,-4.2,28.51,93044145607.5,日涨幅偏离值达到7%的前5只证券
000638.SZ,20260128,*ST万方,2.72,-4.8951,0.19,7096756.0,4412227.0,2538901.0,6951128.0,-1873326.0,-26.4,97.95,843596034.72,连续三个交易日内，跌幅偏离值累计达到12%的ST证券、*ST证券和未完成股改证券
000638.SZ,20260128,*ST万方,2.72,-4.8951,0.19,99544774.84,99544774.84,99544774.84,199089549.68,0.0,0.0,200.0,843596034.72,严重异常期间4次出现负向异常波动的证券
000815.SZ,20260128,美利云,14.28,10.0154,8.33,2520241499.0,296922302.08,435435936.21,732358238.29,138513634.13,5.5,29.06,9928356139.8,连续三个交易日内，涨幅偏离值累计达到20%的证券
000878.SZ,20260128,云南铜业,26.79,10.0205,9.61,4968209894.0,612408028.05,593091647.34,1205499675.39,-19316380.71,-0.39,24.26,53676261211.83,日涨幅偏离值达到7%的前5只证券
001337.SZ,20260128,四川黄金,66.86,10.0033,8.95,5148809199.0,531859742.67,471822116.55,1003681859.22,-60037626.12,-1.17,19.49,19286168160.0,连续三个交易日内，涨幅偏离值累计达到20%的证券
001337.SZ,20260128,四川黄金,66.86,10.0033,8.95,19909248648.17,19909248648.17,19909248648.17,39818497296.34,0.0,0.0,200.0,19286168160.0,严重异常期间日收盘价格涨幅偏离值累计达到100%的证券
002009.SZ,20260128,天奇股份,26.51,-7.695,36.46,3517993738.0,358671192.24,199957871.83,558629064.07,-158713320.41,-4.51,15.88,9387789304.19,日换手率达到20%的前5只证券
002115.SZ,20260128,三维通信,15.41,-2.0343,38.35,4525178797.0,765494575.01,381429358.19,1146923933.2,-384065216.82,-8.49,25.35,11591333148.12,日换手率达到20%的前5只证券
002119.SZ,20260128,康强电子,27.23,10.0202,38.81,3907376112.0,366925085.29,400175332.6,767100417.89,33250247.31,0.85,19.63,10218983320.0,日换手率达到20%的前5只证券
002119.SZ,20260128,康强电子,27.23,10.0202,38.81,6166857969.0,560964861.35,783085237.0,1344050098.35,222120375.65,3.6,21.79,10218983320.0,连续三个交易日内，涨幅偏离值累计达到20%的证券
002130.SZ,20260128,沃尔核材,29.32,-10.0061,17.23,6072377699.0,842586089.03,745099991.39,1587686080.42,-97486097.64,-1.61,26.15,33557084539.32,日跌幅偏离值达到7%的前5只证券
002165.SZ,20260128,红宝丽,10.7,4.7992,34.99,2733395973.0,309267463.24,284836815.51,594104278.75,-24430647.73,-0.89,21.74,7785635607.2,日换手率达到20%的前5只证券
002191.SZ,20260128,劲嘉股份,4.0,-9.5023,7.16,420170431.0,55304259.85,40207902.38,95512162.23,-15096357.47,-3.59,22.73,5762062144.0,日跌幅偏离值达到7%的前5只证券
002218.SZ,20260128,拓日新能,6.9,4.3873,36.55,3590718310.0,362518196.72,378335995.29,740854192.01,15817798.57,0.44,20.63,9607547918.1,日换手率达到20%的前5只证券
002237.SZ,20260128,恒邦股份,21.42,10.0154,12.84,8719652045.0,786686975.83,931262454.57,1717949430.4,144575478.74,1.66,19.7,25540265691.36,连续三个交易日内，涨幅偏离值累计达到20%的证券
002342.SZ,20260128,巨力索具,14.53,9.9924,26.06,3307448321.0,446707341.09,555990344.84,1002697685.93,109283003.75,3.3,30.32,13871645700.0,日振幅值达到15%的前5只证券
002378.SZ,20260128,章源钨业,25.37,7.8198,9.81,7818513406.0,1321889814.46,1496097241.16,2817987055.62,174207426.7,2.23,36.04,30320229131.53,连续三个交易日内，涨幅偏离值累计达到20%的证券
002420.SZ,20260128,毅昌科技,7.88,-9.9429,15.91,510334703.0,41931429.02,79225879.0,121157308.02,37294449.98,7.31,23.74,3148527678.0,日跌幅偏离值达到7%的前5只证券
002582.SZ,20260128,好想你,12.88,-9.993,21.3,959620805.0,162340687.2,77676651.98,240017339.18,-84664035.22,-8.82,25.01,4433839574.64,日跌幅偏离值达到7%的前5只证券
002647.SZ,20260128,*ST仁东,10.55,4.249,4.59,856175116.0,121146176.6,100453188.0,221599364.6,-20692988.6,-2.42,25.88,7150114673.4,连续三个交易日内，涨幅偏离值累计达到12%的ST证券、*ST证券和未完成股改证券
002716.SZ,20260128,湖南白银,19.4,9.9773,21.68,9415586013.0,828111102.05,707067063.57,1535178165.62,-121044038.48,-1.29,16.3,45102172062.0,日涨幅偏离值达到7%的前5只证券
002898.SZ,20260128,*ST赛隆,12.6,-4.9774,2.4,154534020.0,46670387.45,30338231.0,77008618.45,-16332156.45,-10.57,49.83,1275908268.6,连续三个交易日内，跌幅偏离值累计达到12%的ST证券、*ST证券和未完成股改证券
002963.SZ,20260128,豪尔赛,14.46,-9.8504,7.21,123252447.0,31737074.0,20341513.0,52078587.0,-11395561.0,-9.25,42.25,1651504825.92,日跌幅偏离值达到7%的前5只证券
003042.SZ,20260128,中农联合,25.41,10.0,10.93,1015401977.0,139350119.1,154457122.2,293807241.3,15107003.1,1.49,28.94,3236363580.45,连续三个交易日内，涨幅偏离值累计达到20%的证券
118064.SH,20260128,N联瑞转,157.3,57.3,,23712560.0,6738410.0,23712570.0,30450980.0,16974160.0,71.58,128.42,,向不特定对象发行的可转债上市首日交易公开信息
300017.SZ,20260128,网宿科技,15.59,15.1403,30.99,11369245927.0,1002045323.75,1836458180.01,2838503503.76,834412856.26,7.34,24.97,35952747996.11,日换手率达到30%的前5只证券
300017.SZ,20260128,网宿科技,15.59,15.1403,30.99,23968741607.0,2057343629.85,3256949538.41,5314293168.26,1199605908.56,5.0,22.17,35952747996.11,连续三个交易日内，涨幅偏离值累计达到30%的证券
300139.SZ,20260128,晓程科技,70.6,20.0068,25.67,3989810779.0,564952134.59,607260485.85,1172212620.44,42308351.26,1.06,29.38,16496341285.0,日涨幅达到15%的前5只证券
300164.SZ,20260128,通源石油,11.03,20.0218,45.93,2760542367.0,215653531.0,343878413.8,559531944.8,128224882.8,4.64,20.27,6432814881.34,日换手率达到30%的前5只证券
300164.SZ,20260128,通源石油,11.03,20.0218,45.93,6808320711.0,658173990.0,661920645.53,1320094635.53,3746655.53,0.06,19.39,6432814881.34,连续三个交易日内，涨幅偏离值累计达到30%的证券
300344.SZ,20260128,*ST立方,1.61,16.6667,23.84,230496253.0,16517560.04,11742283.0,28259843.04,-4775277.04,-2.07,12.26,1030390607.26,日振幅值达到30%的前5只证券
300344.SZ,20260128,*ST立方,1.61,16.6667,23.84,391296989.0,31177834.24,23244026.0,54421860.24,-7933808.24,-2.03,13.91,1030390607.26,连续三个交易日内，涨幅偏离值累计达到30%的证券
300798.SZ,20260128,锦鸡股份,9.58,20.0501,21.39,745296638.0,86093093.0,201671818.75,287764911.75,115578725.75,15.51,38.61,3653876578.78,日涨幅达到15%的前5只证券
300945.SZ,20260128,曼卡龙,24.7,19.9611,28.94,3585272390.0,217480527.05,267611760.0,485092287.05,50131232.95,1.4,13.53,5888495980.9,连续三个交易日内，涨幅偏离值累计达到30%的证券
300986.SZ,20260128,志特新材,37.65,-12.9882,23.38,3739930033.0,599542256.57,192976571.3,792518827.87,-406565685.27,-10.87,21.19,15498021718.95,日振幅值达到30%的前5只证券
301177.SZ,20260128,迪阿股份,38.76,20.0,2.94,423924959.0,61379873.9,48399733.0,109779606.9,-12980140.9,-3.06,25.9,15504361437.0,日涨幅达到15%的前5只证券
301396.SZ,20260128,宏景科技,105.01,7.0438,40.92,3132625586.0,433249338.19,500648563.67,933897901.86,67399225.48,2.15,29.81,7989273580.74,日换手率达到30%的前5只证券
301396.SZ,20260128,宏景科技,105.01,7.0438,40.92,7387826463.0,545515950.0,1034040567.12,1579556517.12,488524617.12,6.61,21.38,7989273580.74,连续三个交易日内，涨幅偏离值累计达到30%的证券
301500.SZ,20260128,飞南资源,21.11,20.0114,35.84,1019507167.0,209076793.78,172285837.62,381362631.4,-36790956.16,-3.61,37.41,3040909601.48,日换手率达到30%的前5只证券
301636.SZ,20260128,泽润新能,66.18,-6.9983,39.15,419930881.0,122226889.11,92878512.63,215105401.74,-29348376.48,-6.99,51.22,1056693148.08,日换手率达到30%的前5只证券
600172.SH,20260128,黄河旋风,7.44,3.9106,31.72,3097407875.0,316810368.12,313867515.81,630677883.93,-2942852.31,-0.1,20.36,9495342780.0,有价格涨跌幅限制的日换手率达到20%的前五只证券
600262.SH,20260128,北方股份,35.22,9.9938,8.02,1041675154.0,197036998.95,213491886.32,410528885.27,16454887.37,1.58,39.41,5987400000.0,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券
600313.SH,20260128,农发种业,7.55,10.0583,15.74,1258676651.0,249086338.47,177461514.16,426547852.63,-71624824.31,-5.69,33.89,8170599905.65,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前五只证券
600489.SH,20260128,中金黄金,37.71,10.0058,3.79,17014572853.0,2046532437.79,1628890062.11,3675422499.9,-417642375.68,-2.45,21.6,182792156788.44,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券
600531.SH,20260128,豫光金铅,22.54,10.0049,14.17,9512900887.0,838827602.68,802583400.17,1641411002.85,-36244202.51,-0.38,17.25,27256781212.92,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券
600599.SH,20260128,*ST熊猫,7.43,-4.9872,4.02,159545731.0,16155866.0,14480695.57,30636561.57,-1675170.43,-1.05,19.2,1233380000.0,ST、*ST证券连续三个交易日内收盘价格跌幅偏离值累计达到12%的证券
600696.SH,20260128,*ST岩石,1.98,-4.8077,0.28,19809597.0,3987611.0,3026776.0,7014387.0,-960835.0,-4.85,35.41,662249473.38,ST、*ST证券连续三个交易日内收盘价格跌幅偏离值累计达到12%的证券
600785.SH,20260128,新华百货,20.9,-7.1111,16.04,788775235.0,111109594.95,112086029.49,223195624.44,976434.54,0.12,28.3,4715693752.0,有价格涨跌幅限制的日价格振幅达到15%的前五只证券
600869.SH,20260128,远东股份,12.67,9.9826,6.54,1712756769.0,199550479.21,249620743.0,449171222.21,50070263.79,2.92,26.23,28119199291.82,有价格涨跌幅限制的日价格振幅达到15%的前五只证券
600871.SH,20260128,石化油服,2.94,10.1124,2.34,904436179.0,123400334.0,231065841.98,354466175.98,107665507.98,11.9,39.19,39828216311.94,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前五只证券
600916.SH,20260128,中国黄金,12.27,10.0448,1.81,373655500.0,42331500.0,86824974.0,129156474.0,44493474.0,11.91,34.57,20613600000.0,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前五只证券
600916.SH,20260128,中国黄金,12.27,10.0448,1.81,3031289637.0,366632718.57,325164382.09,691797100.66,-41468336.48,-1.37,22.82,20613600000.0,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券
600986.SH,20260128,浙文互联,12.53,-4.4241,29.89,5811309767.0,463770711.17,340407211.56,804177922.73,-123363499.61,-2.12,13.84,18636796996.86,有价格涨跌幅限制的日换手率达到20%的前五只证券
600988.SH,20260128,赤峰黄金,46.86,10.0,8.39,18050789882.0,3114769337.71,2022970074.16,5137739411.87,-1091799263.55,-6.05,28.46,77970887173.08,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券
