trade_date,ts_code,name,limit_type,close,up_limit,down_limit,open_times,fd_amount,first_time,last_time,seal_amount
20260128,000506.SZ,招金黄金,U,25.93,25.93,21.21,1,241765459.0,94412,95348,241765459.0
20260128,000573.SZ,粤宏远Ａ,U,4.85,4.85,3.97,2,163085183.0,101918,112339,163085183.0
20260128,000599.SZ,青岛双星,U,6.74,6.74,5.52,0,43734356.0,94003,94003,43734356.0
20260128,000603.SZ,盛达资源,U,67.28,67.28,55.04,2,38222440.0,143009,145045,38222440.0
20260128,000620.SZ,盈新发展,U,3.72,3.72,3.04,0,407527528.0,92500,92500,407527528.0
20260128,000630.SZ,铜陵有色,U,8.35,8.35,6.83,0,361645973.0,111136,111136,361645973.0
20260128,000737.SZ,北方铜业,U,18.7,18.7,15.3,13,70378291.0,112433,135018,70378291.0
20260128,000751.SZ,锌业股份,U,7.11,7.11,5.81,2,117141622.0,100639,101312,117141622.0
20260128,000758.SZ,中色股份,U,9.0,9.0,7.36,9,38005200.0,104003,134221,38005200.0
20260128,000807.SZ,云铝股份,U,36.33,36.33,29.73,13,26384299.0,130051,134524,26384299.0
20260128,000815.SZ,美利云,U,14.28,14.28,11.68,1,134441901.0,92500,94442,134441901.0
20260128,000878.SZ,云南铜业,U,26.79,26.79,21.92,4,34369051.0,143151,145251,34369051.0
20260128,000962.SZ,东方钽业,U,43.02,43.02,35.2,0,116811130.0,110615,110615,116811130.0
20260128,001337.SZ,四川黄金,U,66.86,66.86,54.7,1,164469114.0,94824,95042,164469114.0
20260128,001360.SZ,南矿集团,U,29.58,29.58,24.2,0,52436466.0,110533,110533,52436466.0
20260128,001376.SZ,百通能源,U,22.29,22.29,18.23,0,86429475.0,92500,92500,86429475.0
20260128,002080.SZ,中材科技,U,42.93,42.93,35.13,10,46743600.0,130112,144424,46743600.0
20260128,002114.SZ,罗平锌电,U,11.42,11.42,9.34,0,88698009.0,111439,111439,88698009.0
20260128,002119.SZ,康强电子,U,27.23,27.23,22.28,13,53147160.0,93042,142427,53147160.0
20260128,002155.SZ,湖南黄金,U,30.58,30.58,25.02,0,2603344327.0,92500,92500,2603344327.0
20260128,002160.SZ,常铝股份,U,6.77,6.77,5.54,3,91461359.0,101915,102415,91461359.0
20260128,002169.SZ,智光电气,U,12.95,12.95,10.59,0,222122285.0,93130,93130,222122285.0
20260128,002207.SZ,准油股份,U,10.16,10.16,8.32,1,51967384.0,111839,131509,51967384.0
20260128,002237.SZ,恒邦股份,U,21.42,21.42,17.52,6,75075814.0,112621,133957,75075814.0
20260128,002342.SZ,巨力索具,U,14.53,14.53,11.89,0,154392626.0,143412,143412,154392626.0
20260128,002440.SZ,闰土股份,U,10.75,10.75,8.79,3,71993631.0,93221,95527,71993631.0
20260128,002455.SZ,百川股份,U,7.93,7.93,6.49,2,49110585.0,93027,95745,49110585.0
20260128,002532.SZ,天山铝业,U,20.72,20.72,16.96,8,8378753.0,135212,144233,8378753.0
20260128,002578.SZ,闽发铝业,U,5.1,5.1,4.18,3,33017910.0,103727,111242,33017910.0
20260128,002667.SZ,威领股份,U,21.59,21.59,17.67,12,1866023.0,130733,144909,1866023.0
20260128,002716.SZ,湖南白银,U,19.4,19.4,15.88,0,77777413.0,135100,135100,77777413.0
20260128,002721.SZ,金一文化,U,3.95,3.95,3.23,0,114811490.0,101648,101648,114811490.0
20260128,002724.SZ,海洋王,U,7.67,7.67,6.27,0,113225307.0,105830,105830,113225307.0
20260128,002842.SZ,翔鹭钨业,U,28.84,28.84,23.6,0,9093252.0,145315,145315,9093252.0
20260128,003042.SZ,中农联合,U,25.41,25.41,20.79,0,349613903.0,93636,93636,349613903.0
20260128,300139.SZ,晓程科技,U,70.6,70.6,47.06,2,153471621.0,105912,110403,153471621.0
20260128,300164.SZ,通源石油,U,11.03,11.03,7.35,5,34871345.0,111542,140318,34871345.0
