ts_code,trade_date,update_time,price,open,high,low,close,pre_close,pct_chg,vol,amount,realtime_source
300017.SZ,20260814,2026-08-14 15:00:00,17.33,14.5,17.33,14.31,17.33,14.44,20.01385041551247,480493670.0,7662499157.0,stk_mins
300684.SZ,20260814,2026-08-14 15:00:00,67.36,67.36,67.36,67.36,67.36,56.13,20.007126313914124,4252743.0,286464763.84,stk_mins
300404.SZ,20260814,2026-08-14 15:00:00,17.34,16.22,17.34,15.55,17.34,14.45,19.999999999999996,78607018.0,1320038764.3799999,stk_mins
301419.SZ,20260814,2026-08-14 15:00:00,37.62,34.84,37.62,33.5,37.62,31.35,19.999999999999996,12204290.0,437866172.10999995,stk_mins
300862.SZ,20260814,2026-08-14 15:00:00,47.29,45.0,47.29,41.46,47.29,39.41,19.994925145902066,78288319.0,3494569120.84,stk_mins
301130.SZ,20260814,2026-08-14 15:00:00,30.85,25.71,30.85,25.3,30.85,25.71,19.992220925709848,10608505.0,319398209.75,stk_mins
300929.SZ,20260814,2026-08-14 15:00:00,16.82,13.91,16.82,13.8,16.82,14.02,19.971469329529246,12955561.0,201531334.22,stk_mins
300120.SZ,20260814,2026-08-14 15:00:00,9.26,7.75,9.26,7.7,9.26,7.72,19.948186528497413,108072630.0,903252371.7,stk_mins
301160.SZ,20260814,2026-08-14 15:00:00,44.8,37.96,45.17,37.79,44.8,37.81,18.487172705633427,11731142.0,497387586.24999994,stk_mins
300985.SZ,20260814,2026-08-14 15:00:00,42.05,35.57,42.66,35.46,42.05,35.55,18.284106891701835,14094243.0,568454076.0999999,stk_mins
920161.BJ,20260814,2026-08-14 15:00:00,27.0,23.25,27.72,23.25,27.0,23.25,16.129032258064523,9986189.0,255672004.01999998,stk_mins
300243.SZ,20260814,2026-08-14 15:00:00,16.88,14.95,17.02,14.77,16.88,14.54,16.093535075653364,39071160.0,619059329.4,stk_mins
301489.SZ,20260814,2026-08-14 15:00:00,119.8,107.75,121.0,107.6,119.8,104.21,14.960176566548311,13728701.0,1586004631.1,stk_mins
688143.SH,20260814,2026-08-14 15:00:00,140.0,123.51,140.0,122.11,140.0,121.87,14.876507754164269,20448491.0,2705255653.0,stk_mins
688635.SH,20260814,2026-08-14 15:00:00,355.55,315.8,360.0,301.11,355.55,311.9,13.994870150689342,5770669.0,1904547472.0,stk_mins
688598.SH,20260814,2026-08-14 15:00:00,37.02,32.94,37.88,32.71,37.02,32.6,13.558282208588967,27622505.0,956070286.0,stk_mins
920699.BJ,20260814,2026-08-14 15:00:00,95.88,85.14,98.5,85.14,95.88,84.5,13.46745562130176,2634986.0,245056768.48999998,stk_mins
301365.SZ,20260814,2026-08-14 15:00:00,43.41,38.5,44.3,38.5,43.41,38.42,12.988027069234764,8509858.0,356242926.6,stk_mins
688583.SH,20260814,2026-08-14 15:00:00,92.68,81.96,94.5,80.58,92.68,82.83,11.8918266328625,5729968.0,502982226.0,stk_mins
300814.SZ,20260814,2026-08-14 15:00:00,155.88,132.6,159.86,132.6,155.88,139.5,11.741935483870968,14619318.0,2158046739.5,stk_mins
301348.SZ,20260814,2026-08-14 15:00:00,22.47,20.83,23.8,20.56,22.47,20.15,11.513647642679903,31120604.0,695785314.6999999,stk_mins
688379.SH,20260814,2026-08-14 15:00:00,54.74,49.75,55.7,49.62,54.74,49.12,11.441368078175906,5308059.0,280596175.0,stk_mins
688449.SH,20260814,2026-08-14 15:00:00,69.65,66.04,70.36,65.31,69.65,62.6,11.261980830670936,20316669.0,1374588427.0,stk_mins
300319.SZ,20260814,2026-08-14 15:00:00,19.24,17.57,19.93,17.28,19.24,17.32,11.085450346420323,215558706.0,4038567486.1,stk_mins
688179.SH,20260814,2026-08-14 15:00:00,24.25,21.75,26.18,21.69,24.25,21.87,10.882487425697306,39276590.0,950113033.0,stk_mins
301115.SZ,20260814,2026-08-14 15:00:00,33.32,30.15,34.35,30.15,33.32,30.15,10.514096185737976,8563924.0,277042681.76,stk_mins
000620.SZ,20260814,2026-08-14 15:00:00,3.03,2.77,3.03,2.76,3.03,2.75,10.18181818181818,542944580.0,1582394863.8,stk_mins
