ts_code,trade_date,pct_chg
000526.SZ,20260710,8.298
000779.SZ,20260710,8.053
000838.SZ,20260710,9.9502
002465.SZ,20260710,8.9014
002519.SZ,20260710,9.3236
002568.SZ,20260710,8.0625
002657.SZ,20260710,8.982
002687.SZ,20260710,9.7561
300043.SZ,20260710,9.6408
300071.SZ,20260710,19.1748
300102.SZ,20260710,12.1804
300105.SZ,20260710,18.3792
300129.SZ,20260710,12.7962
300184.SZ,20260710,8.0231
300244.SZ,20260710,11.5594
300342.SZ,20260710,8.4343
300347.SZ,20260710,8.7917
300363.SZ,20260710,8.7367
300441.SZ,20260710,8.7379
300455.SZ,20260710,9.7387
300484.SZ,20260710,9.9602
300487.SZ,20260710,13.9617
300517.SZ,20260710,8.5339
300528.SZ,20260710,10.8014
300553.SZ,20260710,8.0016
300680.SZ,20260710,10.8015
300722.SZ,20260710,8.6207
300759.SZ,20260710,9.5546
300780.SZ,20260710,8.3333
300911.SZ,20260710,13.8974
300918.SZ,20260710,19.5169
300933.SZ,20260710,13.6442
300952.SZ,20260710,9.6756
300984.SZ,20260710,10.4707
301005.SZ,20260710,11.6424
301075.SZ,20260710,8.0989
301092.SZ,20260710,15.7895
301218.SZ,20260710,12.1629
301230.SZ,20260710,13.1268
301231.SZ,20260710,8.1995
301306.SZ,20260710,8.3559
301310.SZ,20260710,11.4405
301326.SZ,20260710,17.4393
301333.SZ,20260710,8.5714
301367.SZ,20260710,16.6148
301520.SZ,20260710,8.6058
301583.SZ,20260710,858.8496
301588.SZ,20260710,14.7619
301616.SZ,20260710,8.7087
301696.SZ,20260710,8.4741
600491.SH,20260710,9.8039
600501.SH,20260710,8.8843
600718.SH,20260710,9.1405
603131.SH,20260710,9.8862
603177.SH,20260710,8.6683
603355.SH,20260710,9.8799
603682.SH,20260710,9.1824
688101.SH,20260710,11.3932
688102.SH,20260710,11.3554
688197.SH,20260710,8.79
688202.SH,20260710,12.7673
688238.SH,20260710,16.6957
688293.SH,20260710,12.2738
688319.SH,20260710,11.5356
688328.SH,20260710,15.889
688375.SH,20260710,8.653
688387.SH,20260710,8.0504
688480.SH,20260710,9.1193
688511.SH,20260710,10.1523
688513.SH,20260710,8.4854
688539.SH,20260710,13.4426
688568.SH,20260710,9.5873
688612.SH,20260710,9.3823
688613.SH,20260710,9.3342
688660.SH,20260710,9.1371
688726.SH,20260710,11.2183
688818.SH,20260710,9.6332
920028.BJ,20260710,8.2588
920081.BJ,20260710,21.5301
920116.BJ,20260710,9.0494
920169.BJ,20260710,12.3423
920230.BJ,20260710,8.0041
920367.BJ,20260710,9.6904
920478.BJ,20260710,11.1984
920576.BJ,20260710,15.5713
920856.BJ,20260710,8.5575
920885.BJ,20260710,19.4421
920925.BJ,20260710,10.1463
