trade_date,ts_code,name,limit_times,advance_stage,晋阶,stage_quality_weight,stage_risk_weight,stage_prior,stage_source,up_stat
20260710,000004.SZ,国华退,2.0,2→3,2→3,0.92,0.015,0.35,limit_list_d,6/10
20260710,000021.SZ,深科技,,,,,,,limit_list_d,1/2
20260710,000048.SZ,京基智农,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260710,000526.SZ,学大教育,,,,,,,limit_list_d,0/0
20260710,000547.SZ,航天发展,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260710,000561.SZ,烽火电子,,,,,,,limit_list_d,0/0
20260710,000573.SZ,粤宏远Ａ,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260710,000620.SZ,盈新发展,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260710,000810.SZ,创维数字,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260710,000880.SZ,潍柴重机,,,,,,,limit_list_d,0/0
20260710,000887.SZ,中鼎股份,2.0,2→3,2→3,0.92,0.015,0.35,limit_list_d,2/2
20260710,000892.SZ,欢瑞世纪,2.0,2→3,2→3,0.92,0.015,0.35,limit_list_d,4/7
20260710,000901.SZ,航天科技,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260710,000920.SZ,沃顿科技,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260710,000923.SZ,河钢资源,,,,,,,limit_list_d,0/0
20260710,000933.SZ,神火股份,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260710,000938.SZ,紫光股份,,,,,,,limit_list_d,0/0
20260710,000970.SZ,中科三环,,,,,,,limit_list_d,0/0
20260710,000995.SZ,皇台酒业,,,,,,,limit_list_d,0/0
20260710,001208.SZ,华菱线缆,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,2/3
20260710,001270.SZ,铖昌科技,,,,,,,limit_list_d,0/0
20260710,001331.SZ,胜通能源,,,,,,,limit_list_d,0/0
20260710,001359.SZ,平安电工,,,,,,,limit_list_d,0/0
20260710,001395.SZ,亚联机械,2.0,2→3,2→3,0.92,0.015,0.35,limit_list_d,2/2
20260710,001400.SZ,江顺科技,,,,,,,limit_list_d,0/0
20260710,002038.SZ,双鹭药业,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260710,002044.SZ,美年健康,,,,,,,limit_list_d,0/0
20260710,002115.SZ,三维通信,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260710,002121.SZ,科陆电子,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260710,002131.SZ,利欧股份,,,,,,,limit_list_d,0/0
20260710,002144.SZ,宏达高科,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260710,002149.SZ,西部材料,,,,,,,limit_list_d,0/0
20260710,002151.SZ,北斗星通,,,,,,,limit_list_d,0/0
20260710,002158.SZ,汉钟精机,,,,,,,limit_list_d,0/0
20260710,002163.SZ,海南发展,,,,,,,limit_list_d,0/0
20260710,002167.SZ,东方锆业,,,,,,,limit_list_d,0/0
20260710,002185.SZ,华天科技,,,,,,,limit_list_d,2/4
20260710,002192.SZ,融捷股份,3.0,3→4,3→4,1.1,0.0,0.43,limit_list_d,
20260710,002202.SZ,金风科技,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260710,002219.SZ,新里程,,,,,,,limit_list_d,0/0
20260710,002241.SZ,歌尔股份,,,,,,,limit_list_d,0/0
20260710,002272.SZ,川润股份,,,,,,,limit_list_d,0/0
20260710,002317.SZ,众生药业,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
