ts_code,trade_date,pct_chg
000017.SZ,20260709,8.0858
000029.SZ,20260709,8.1863
000063.SZ,20260709,9.3843
000677.SZ,20260709,8.3871
001270.SZ,20260709,8.5178
001399.SZ,20260709,8.528
002290.SZ,20260709,8.8585
002371.SZ,20260709,9.4862
002456.SZ,20260709,8.3144
002484.SZ,20260709,8.1979
003026.SZ,20260709,8.0587
300041.SZ,20260709,8.1358
300068.SZ,20260709,10.6173
300071.SZ,20260709,13.4986
300121.SZ,20260709,10.034
300123.SZ,20260709,9.1429
300136.SZ,20260709,10.9368
300164.SZ,20260709,12.9151
300223.SZ,20260709,9.5831
300236.SZ,20260709,18.7557
300260.SZ,20260709,10.1322
300270.SZ,20260709,13.9474
300332.SZ,20260709,11.6279
300346.SZ,20260709,8.1613
300394.SZ,20260709,10.5096
300475.SZ,20260709,9.7874
300506.SZ,20260709,14.0569
300553.SZ,20260709,9.0719
300560.SZ,20260709,10.6111
300604.SZ,20260709,17.8992
300654.SZ,20260709,10.7143
300656.SZ,20260709,10.3214
300666.SZ,20260709,9.1715
300672.SZ,20260709,8.6809
300679.SZ,20260709,8.5364
300715.SZ,20260709,9.1034
300736.SZ,20260709,9.5622
300751.SZ,20260709,9.1989
300757.SZ,20260709,9.6949
300780.SZ,20260709,9.3535
300811.SZ,20260709,8.3933
300814.SZ,20260709,10.1763
300821.SZ,20260709,14.7126
300842.SZ,20260709,9.6669
300845.SZ,20260709,12.5868
300868.SZ,20260709,9.3576
300870.SZ,20260709,9.7332
300877.SZ,20260709,8.2636
300922.SZ,20260709,14.6291
300951.SZ,20260709,9.045
300975.SZ,20260709,8.1198
301021.SZ,20260709,10.2928
301053.SZ,20260709,9.1623
301095.SZ,20260709,8.0875
301099.SZ,20260709,10.4712
301172.SZ,20260709,15.9025
301285.SZ,20260709,10.9443
301295.SZ,20260709,13.6385
301303.SZ,20260709,15.5271
301307.SZ,20260709,13.2057
301316.SZ,20260709,9.5308
301317.SZ,20260709,10.6854
301319.SZ,20260709,8.6066
301323.SZ,20260709,14.1244
301348.SZ,20260709,10.1172
301392.SZ,20260709,9.1314
301396.SZ,20260709,10.8949
301486.SZ,20260709,12.4427
301568.SZ,20260709,9.036
301571.SZ,20260709,8.6851
301611.SZ,20260709,10.0162
301618.SZ,20260709,13.1978
301666.SZ,20260709,10.3466
600183.SH,20260709,8.2084
600520.SH,20260709,9.3894
600877.SH,20260709,8.2278
603228.SH,20260709,9.2
603459.SH,20260709,8.5774
603920.SH,20260709,8.3438
605006.SH,20260709,9.4316
688008.SH,20260709,15.6383
688012.SH,20260709,11.487
688019.SH,20260709,8.7981
688020.SH,20260709,8.0576
688025.SH,20260709,14.1582
688048.SH,20260709,14.1187
688056.SH,20260709,8.8389
688057.SH,20260709,13.5381
688102.SH,20260709,8.0961
688103.SH,20260709,15.1311
688120.SH,20260709,16.6102
688123.SH,20260709,13.2662
688126.SH,20260709,14.6154
688146.SH,20260709,9.8489
688147.SH,20260709,10.9541
688167.SH,20260709,10.3053
688172.SH,20260709,10.9018
688178.SH,20260709,8.7354
688179.SH,20260709,11.369
688181.SH,20260709,10.5628
688200.SH,20260709,8.87
688206.SH,20260709,12.2881
688207.SH,20260709,18.1352
688216.SH,20260709,9.5898
688220.SH,20260709,8.5788
688222.SH,20260709,9.0998
688233.SH,20260709,12.643
688249.SH,20260709,11.451
688256.SH,20260709,8.5926
688258.SH,20260709,11.7509
688262.SH,20260709,10.7389
688270.SH,20260709,8.2941
688307.SH,20260709,9.9302
688313.SH,20260709,8.9141
688347.SH,20260709,11.7467
688352.SH,20260709,15.7143
688361.SH,20260709,9.4363
688362.SH,20260709,17.1429
688375.SH,20260709,11.4433
688387.SH,20260709,14.1118
688392.SH,20260709,8.0574
688396.SH,20260709,9.0588
688401.SH,20260709,10.3333
688403.SH,20260709,14.43
688409.SH,20260709,8.092
688433.SH,20260709,8.023
688449.SH,20260709,9.712
688450.SH,20260709,9.28
688469.SH,20260709,9.2275
688502.SH,20260709,12.6098
688519.SH,20260709,9.9311
688530.SH,20260709,8.4923
688531.SH,20260709,10.3175
688535.SH,20260709,14.1401
688548.SH,20260709,8.7607
688550.SH,20260709,8.3384
688622.SH,20260709,8.6368
688627.SH,20260709,10.1837
688630.SH,20260709,9.4113
688663.SH,20260709,8.8563
688727.SH,20260709,11.367
688733.SH,20260709,13.5825
688766.SH,20260709,9.8084
688777.SH,20260709,8.5824
688783.SH,20260709,8.4701
688785.SH,20260709,9.9101
688787.SH,20260709,9.2678
688795.SH,20260709,13.964
688797.SH,20260709,12.2951
688802.SH,20260709,16.8793
688809.SH,20260709,9.7235
688818.SH,20260709,8.1957
688820.SH,20260709,12.0115
688981.SH,20260709,13.741
920045.BJ,20260709,8.4293
920088.BJ,20260709,11.9116
920136.BJ,20260709,76.3485
920163.BJ,20260709,10.9513
920186.BJ,20260709,8.8515
920924.BJ,20260709,8.3275
