ts_code,trade_date,minute_freq,minute_rows,has_minute_data,first_limit_time,last_limit_time,limit_touch_count,open_board_count,max_drawdown_after_limit,reseal_count,reseal_minutes_avg,reseal_speed_score,reseal_acceptance_score,late_volume_ratio,late_price_weakness,late_limit_hold_minutes,late_withdraw_score,limitup_path_score,limitup_quality_score,intraday_risk_score,intraday_tag
002201.SZ,20260617,1min,241,1,09:52:00,15:00:00,2,0,1.7241,0,,0.0,54.6552,0.011497,0.0,31,0.0,70.0,72.8966,8.25,neutral_limitup
002254.SZ,20260617,1min,241,1,10:48:00,15:00:00,2,1,1.8837,1,1.0,100.0,76.6975,0.016234,0.0,31,0.0,67.0,78.1593,12.65,healthy_limitup
002404.SZ,20260617,1min,241,1,09:45:00,15:00:00,2,1,2.3392,1,2.0,95.0,72.2149,0.010174,0.0,31,0.0,79.0,82.2145,12.1,healthy_limitup
002491.SZ,20260617,1min,241,1,10:14:00,15:00:00,1,0,0.5573,0,,0.0,61.6562,0.007555,0.0,31,0.0,57.0,69.1469,10.2,neutral_limitup
002579.SZ,20260617,1min,241,1,10:07:00,15:00:00,1,0,0.2707,0,,0.0,63.3757,0.010147,0.0,31,0.0,57.0,69.6627,10.2,neutral_limitup
002741.SZ,20260617,1min,241,1,09:31:00,15:00:00,1,0,0.8874,0,,0.0,59.6755,0.011259,0.0,31,0.0,70.0,74.4026,8.25,neutral_limitup
002828.SZ,20260617,1min,241,1,10:30:00,15:00:00,1,0,0.0,0,,0.0,65.0,0.010837,0.0,31,0.0,57.0,70.15,10.2,neutral_limitup
002906.SZ,20260617,1min,241,1,09:50:00,15:00:00,1,0,0.4498,0,,0.0,62.301,0.009615,0.0,31,0.0,70.0,75.1903,8.25,healthy_limitup
002916.SZ,20260617,1min,241,1,10:00:00,15:00:00,1,0,0.6235,0,,0.0,61.259,0.016889,0.0,31,0.0,70.0,74.8777,8.25,neutral_limitup
002918.SZ,20260617,1min,241,1,10:36:00,15:00:00,3,0,2.075,0,,0.0,52.5499,0.005873,0.0,31,0.0,57.0,66.415,10.2,neutral_limitup
002938.SZ,20260617,1min,241,1,10:18:00,15:00:00,5,3,2.9997,3,41.0,24.0,19.4015,0.009946,0.0,31,0.0,31.8,45.1305,52.33,high_open_board_risk
002989.SZ,20260617,1min,241,1,10:18:00,15:00:00,2,4,1.678,4,1.25,98.75,41.4948,0.092673,0.0,29,12.0,33.75,49.6359,44.05,high_open_board_risk
300088.SZ,20260617,1min,241,1,09:49:00,15:00:00,1,1,1.1353,1,1.0,100.0,81.1883,0.007708,0.0,31,0.0,80.0,85.3565,10.7,healthy_limitup
300283.SZ,20260617,1min,241,1,14:32:00,15:00:00,1,1,0.2257,1,1.0,100.0,86.6456,0.215397,0.0,28,30.3714,22.4071,53.484,26.9318,weak_limitup
300351.SZ,20260617,1min,241,1,13:39:00,15:00:00,1,0,0.9742,0,,0.0,59.1549,0.013601,0.0,31,0.0,45.0,62.9965,12.0,neutral_limitup
300386.SZ,20260617,1min,241,1,11:22:00,15:00:00,1,0,0.1617,0,,0.0,64.0299,0.019461,0.0,31,0.0,45.0,64.459,12.0,neutral_limitup
300475.SZ,20260617,1min,241,1,13:39:00,15:00:00,1,0,0.6645,0,,0.0,61.0129,0.017207,0.0,31,0.0,45.0,63.5539,12.0,neutral_limitup
300522.SZ,20260617,1min,241,1,14:54:00,15:00:00,1,0,0.4997,0,,0.0,62.0019,0.189883,0.0,7,13.779,16.5553,47.6057,19.7115,weak_limitup
300584.SZ,20260617,1min,241,1,13:30:00,15:00:00,1,0,0.7588,0,,0.0,60.4474,0.019961,0.0,31,0.0,45.0,63.3842,12.0,neutral_limitup
300735.SZ,20260617,1min,241,1,09:42:00,15:00:00,1,0,2.2938,0,,0.0,51.2374,0.016496,0.0,31,0.0,70.0,71.8712,8.25,neutral_limitup
300737.SZ,20260617,1min,241,1,10:00:00,15:00:00,2,1,0.6127,1,3.0,90.0,80.8235,0.005098,0.0,31,0.0,78.0,84.3471,13.5,healthy_limitup
300903.SZ,20260617,1min,241,1,10:35:00,15:00:00,1,0,1.0493,0,,0.0,58.7042,0.017936,0.0,31,0.0,57.0,68.2612,10.2,neutral_limitup
301111.SZ,20260617,1min,241,1,11:00:00,15:00:00,1,0,1.3527,0,,0.0,56.8839,0.007435,0.0,31,0.0,57.0,67.7152,10.2,neutral_limitup
301366.SZ,20260617,1min,241,1,10:32:00,15:00:00,1,0,0.2921,0,,0.0,63.2474,0.008126,0.0,31,0.0,57.0,69.6242,10.2,neutral_limitup
600026.SH,20260617,1min,241,1,10:19:00,15:00:00,1,0,0.2539,0,,0.0,63.4764,0.014528,0.0,31,0.0,57.0,69.6929,10.2,neutral_limitup
600110.SH,20260617,1min,241,1,09:30:00,15:00:00,1,0,0.0,0,,0.0,65.0,0.07548,0.0,31,0.0,70.0,76.0,8.25,healthy_limitup
600176.SH,20260617,1min,241,1,09:38:00,15:00:00,2,1,1.0256,1,4.0,90.0,78.3462,0.021617,0.0,31,0.0,78.0,83.6038,13.5,healthy_limitup
600186.SH,20260617,1min,241,1,09:36:00,15:00:00,1,0,3.2742,0,,0.0,45.3547,0.012931,0.0,31,0.0,70.0,70.1064,8.25,neutral_limitup
600192.SH,20260617,1min,241,1,09:32:00,15:00:00,2,1,1.9162,1,3.0,90.0,73.003,0.016667,0.0,31,0.0,78.0,82.0009,13.5,healthy_limitup
600237.SH,20260617,1min,241,1,09:39:00,15:00:00,3,1,2.0701,1,3.0,90.0,72.0796,0.018236,0.0,31,0.0,78.0,81.7239,13.5,healthy_limitup
600353.SH,20260617,1min,241,1,09:30:00,15:00:00,1,0,2.121,0,,0.0,52.2742,0.007696,0.0,31,0.0,70.0,72.1822,8.25,neutral_limitup
600378.SH,20260617,1min,241,1,10:53:00,15:00:00,5,13,0.6583,13,2.6154,91.9231,0.0,0.012168,0.0,31,0.0,0.0,25.0,52.0192,high_open_board_risk
600397.SH,20260617,1min,241,1,13:05:00,15:00:00,4,5,0.4357,5,3.0,90.0,33.8856,0.021451,0.0,30,12.0,10.0,36.6657,54.0,high_open_board_risk
600552.SH,20260617,1min,241,1,09:52:00,15:00:00,1,0,0.3315,0,,0.0,63.0108,0.024074,0.0,31,0.0,70.0,75.4032,8.25,healthy_limitup
600579.SH,20260617,1min,241,1,14:06:00,15:00:00,1,0,4.5333,0,,0.0,37.8,0.044873,0.0,31,0.0,45.0,56.59,12.0,neutral_limitup
600615.SH,20260617,1min,241,1,14:49:00,15:00:00,1,0,1.9022,0,,0.0,53.587,0.276937,0.0,10,29.4486,12.6378,39.401,24.2165,weak_limitup
600673.SH,20260617,1min,241,1,10:37:00,15:00:00,7,3,2.4519,3,36.3333,28.6667,24.3217,0.102972,0.0,5,24.0,26.7333,38.3265,57.9233,high_open_board_risk
600676.SH,20260617,1min,241,1,09:37:00,15:00:00,2,0,0.9957,0,,0.0,59.0256,0.007005,0.0,31,0.0,70.0,74.2077,8.25,neutral_limitup
600707.SH,20260617,1min,241,1,09:48:00,15:00:00,1,1,2.2117,1,1.0,100.0,74.7299,0.010347,0.0,31,0.0,80.0,83.419,10.7,healthy_limitup
600876.SH,20260617,1min,241,1,09:33:00,15:00:00,1,0,3.0786,0,,0.0,46.5287,0.014718,0.0,31,0.0,70.0,70.4586,8.25,neutral_limitup
601117.SH,20260617,1min,241,1,13:52:00,15:00:00,1,0,2.0681,0,,0.0,52.5912,0.056565,0.0,31,0.0,45.0,61.0274,12.0,neutral_limitup
601636.SH,20260617,1min,241,1,09:30:00,15:00:00,1,0,0.0,0,,0.0,65.0,0.052323,0.0,31,0.0,70.0,76.0,8.25,healthy_limitup
603002.SH,20260617,1min,241,1,09:34:00,15:00:00,1,2,2.3276,2,4.5,88.0,57.8345,0.013115,0.0,31,0.0,67.6,72.7703,23.26,neutral_limitup
603020.SH,20260617,1min,241,1,10:59:00,15:00:00,2,1,2.0878,1,3.0,90.0,71.973,0.053793,0.0,31,0.0,65.0,75.8419,15.45,healthy_limitup
603115.SH,20260617,1min,241,1,09:37:00,15:00:00,1,0,1.9593,0,,0.0,53.2441,0.055986,0.0,31,0.0,70.0,72.4732,8.25,neutral_limitup
603139.SH,20260617,1min,241,1,11:22:00,15:00:00,1,0,1.3596,0,,0.0,56.8423,0.01493,0.0,31,0.0,45.0,62.3027,12.0,neutral_limitup
603186.SH,20260617,1min,241,1,09:33:00,15:00:00,5,13,3.2955,13,3.3846,92.4615,0.0,0.013254,0.0,31,0.0,0.0,25.0,51.8846,high_open_board_risk
603261.SH,20260617,1min,241,1,09:40:00,15:00:00,3,2,2.9484,2,11.5,62.5,45.1846,0.00129,0.0,31,0.0,62.5,66.6804,30.4,neutral_limitup
603283.SH,20260617,1min,241,1,13:23:00,15:00:00,2,0,0.7453,0,,0.0,60.5281,0.022215,0.0,31,0.0,45.0,63.4084,12.0,neutral_limitup
603285.SH,20260617,1min,241,1,09:53:00,15:00:00,1,0,1.1269,0,,0.0,58.2384,0.009333,0.0,31,0.0,70.0,73.9715,8.25,neutral_limitup
603324.SH,20260617,1min,241,1,11:23:00,15:00:00,1,0,0.5105,0,,0.0,61.9372,0.003089,0.0,31,0.0,45.0,63.8312,12.0,neutral_limitup
603458.SH,20260617,1min,241,1,13:24:00,15:00:00,1,0,2.5136,0,,0.0,49.9185,0.029345,0.0,31,0.0,45.0,60.2255,12.0,neutral_limitup
603488.SH,20260617,1min,241,1,14:01:00,15:00:00,3,3,2.2762,3,10.6667,65.0,38.0929,0.1287,0.0,19,24.0,22.0,40.3279,49.55,high_open_board_risk
603601.SH,20260617,1min,241,1,09:56:00,15:00:00,1,1,1.3316,1,1.0,100.0,80.0101,0.013999,0.0,31,0.0,80.0,85.003,10.7,healthy_limitup
603618.SH,20260617,1min,241,1,09:37:00,15:00:00,1,0,0.8699,0,,0.0,59.7806,0.067254,0.0,31,0.0,70.0,74.4342,8.25,neutral_limitup
603637.SH,20260617,1min,241,1,09:54:00,15:00:00,1,0,1.5873,0,,0.0,55.4762,0.014727,0.0,31,0.0,70.0,73.1429,8.25,neutral_limitup
603773.SH,20260617,1min,241,1,09:40:00,15:00:00,1,0,0.0903,0,,0.0,64.4583,0.017088,0.0,31,0.0,70.0,75.8375,8.25,healthy_limitup
603880.SH,20260617,1min,241,1,11:02:00,15:00:00,1,0,1.737,0,,0.0,54.5782,0.089315,0.0,31,0.0,45.0,61.6234,12.0,neutral_limitup
603929.SH,20260617,1min,241,1,13:55:00,15:00:00,1,0,2.0458,0,,0.0,52.725,0.006669,0.0,31,0.0,45.0,61.0675,12.0,neutral_limitup
603976.SH,20260617,1min,241,1,09:55:00,15:00:00,1,0,0.722,0,,0.0,60.6679,0.004237,0.0,31,0.0,70.0,74.7004,8.25,neutral_limitup
603986.SH,20260617,1min,241,1,14:32:00,15:00:00,1,0,0.0,0,,0.0,65.0,0.100182,0.0,29,12.0,17.0,49.15,19.2,weak_limitup
603989.SH,20260617,1min,241,1,09:39:00,15:00:00,1,2,1.2722,2,1.0,100.0,68.3668,0.008259,0.0,31,0.0,70.0,77.01,19.9,healthy_limitup
