ts_code,trade_time,open,high,low,close,vol,amount
920238.BJ,2026-09-18 15:00:00,68.97,68.97,68.97,68.97,0.0,0.0
920238.BJ,2026-09-18 14:59:00,68.97,68.97,68.97,68.97,0.0,0.0
920238.BJ,2026-09-18 14:58:00,68.97,68.97,68.97,68.97,0.0,0.0
920238.BJ,2026-09-18 14:57:00,68.83,68.99,68.83,68.97,18222.0,1255976.8
920238.BJ,2026-09-18 14:56:00,68.85,68.9,68.8,68.85,17099.0,1177452.2
920238.BJ,2026-09-18 14:55:00,68.99,69.04,68.85,68.85,15503.0,1068594.5
920238.BJ,2026-09-18 14:54:00,69.03,69.07,69.01,69.04,14222.0,981659.06
920238.BJ,2026-09-18 14:53:00,69.04,69.1,69.03,69.03,17780.0,1227898.9
920238.BJ,2026-09-18 14:52:00,68.97,69.04,68.97,69.04,11010.0,759649.44
920238.BJ,2026-09-18 14:51:00,68.81,68.99,68.81,68.97,10811.0,745427.25
920238.BJ,2026-09-18 14:50:00,68.92,68.92,68.81,68.81,9299.0,640157.5
920238.BJ,2026-09-18 14:49:00,68.92,68.98,68.92,68.92,8264.0,569560.9
920238.BJ,2026-09-18 14:48:00,68.94,68.99,68.92,68.92,6366.0,438825.0
920238.BJ,2026-09-18 14:47:00,68.98,69.0,68.92,68.94,6979.0,481275.94
920238.BJ,2026-09-18 14:46:00,69.04,69.04,68.98,68.98,8762.0,604660.1
920238.BJ,2026-09-18 14:45:00,69.08,69.08,69.04,69.04,16059.0,1109016.4
920238.BJ,2026-09-18 14:44:00,69.0,69.1,69.0,69.09,8735.0,603300.56
920238.BJ,2026-09-18 14:43:00,68.85,69.1,68.85,68.98,24317.0,1676657.4
920238.BJ,2026-09-18 14:42:00,68.61,68.79,68.6,68.79,59011.0,4056141.5
920238.BJ,2026-09-18 14:41:00,68.66,68.66,68.61,68.65,29829.0,2047625.2
920238.BJ,2026-09-18 14:40:00,68.69,68.69,68.66,68.66,17630.0,1210819.0
920238.BJ,2026-09-18 14:39:00,68.71,68.76,68.66,68.69,6426.0,441580.66
920238.BJ,2026-09-18 14:38:00,68.76,68.76,68.72,68.76,3413.0,234612.44
920238.BJ,2026-09-18 14:37:00,68.8,68.82,68.76,68.76,7457.0,512988.9
920238.BJ,2026-09-18 14:36:00,68.85,68.85,68.79,68.8,13788.0,948650.1
920238.BJ,2026-09-18 14:35:00,68.8,68.86,68.76,68.86,13353.0,918518.6
920238.BJ,2026-09-18 14:34:00,68.86,68.86,68.8,68.81,8581.0,590609.06
920238.BJ,2026-09-18 14:33:00,68.99,69.0,68.86,68.86,13867.0,955982.94
920238.BJ,2026-09-18 14:32:00,68.86,68.99,68.85,68.99,10716.0,738303.1
920238.BJ,2026-09-18 14:31:00,69.14,69.14,68.84,68.84,35202.0,2428670.2
920238.BJ,2026-09-18 14:30:00,69.25,69.25,69.15,69.15,3072.0,212516.73
920238.BJ,2026-09-18 14:29:00,69.26,69.26,69.24,69.25,14833.0,1027163.75
920238.BJ,2026-09-18 14:28:00,69.33,69.33,69.25,69.26,12203.0,845309.56
920238.BJ,2026-09-18 14:27:00,69.33,69.33,69.28,69.28,10842.0,751523.3
920238.BJ,2026-09-18 14:26:00,69.3,69.33,69.25,69.33,3466.0,240228.33
920238.BJ,2026-09-18 14:25:00,69.3,69.3,69.24,69.24,13667.0,946886.44
920238.BJ,2026-09-18 14:24:00,69.3,69.37,69.29,69.3,6789.0,470758.62
920238.BJ,2026-09-18 14:23:00,69.3,69.3,69.28,69.3,2716.0,188216.64
920238.BJ,2026-09-18 14:22:00,69.2,69.3,69.2,69.3,4897.0,339095.2
920238.BJ,2026-09-18 14:21:00,69.39,69.4,69.2,69.2,5566.0,385619.25
920238.BJ,2026-09-18 14:20:00,69.78,69.78,69.39,69.39,19511.0,1359401.1
920238.BJ,2026-09-18 14:19:00,70.0,70.0,69.78,69.8,11845.0,826964.9
920238.BJ,2026-09-18 14:18:00,70.07,70.11,70.0,70.0,17913.0,1255152.9
920238.BJ,2026-09-18 14:17:00,70.12,70.12,70.03,70.07,9507.0,666221.9
920238.BJ,2026-09-18 14:16:00,70.18,70.18,70.08,70.12,14500.0,1016898.6
920238.BJ,2026-09-18 14:15:00,70.11,70.25,70.11,70.18,58449.0,4101363.2
920238.BJ,2026-09-18 14:14:00,70.02,70.13,70.0,70.11,22691.0,1589310.1
920238.BJ,2026-09-18 14:13:00,70.0,70.08,69.99,70.0,53428.0,3740482.5
920238.BJ,2026-09-18 14:12:00,69.8,70.07,69.8,70.0,100801.0,7051972.0
920238.BJ,2026-09-18 14:11:00,69.52,69.79,69.52,69.79,35579.0,2476579.8
920238.BJ,2026-09-18 14:10:00,69.5,69.56,69.5,69.52,26970.0,1872922.2
920238.BJ,2026-09-18 14:09:00,69.13,69.3,69.11,69.11,16780.0,1161686.6
920238.BJ,2026-09-18 14:08:00,69.02,69.25,69.02,69.16,21896.0,1513697.0
920238.BJ,2026-09-18 14:07:00,69.3,69.3,69.11,69.11,10794.0,747883.5
920238.BJ,2026-09-18 14:06:00,69.35,69.48,69.35,69.37,1707.0,118446.36
920238.BJ,2026-09-18 14:05:00,69.55,69.58,69.35,69.35,22383.0,1556198.9
920238.BJ,2026-09-18 14:04:00,69.34,69.55,69.34,69.55,80410.0,5587304.0
920238.BJ,2026-09-18 14:03:00,69.43,69.46,69.32,69.43,17543.0,1218305.0
920238.BJ,2026-09-18 14:02:00,69.45,69.45,69.4,69.4,18635.0,1293854.8
920238.BJ,2026-09-18 14:01:00,69.12,69.48,69.12,69.48,30373.0,2106875.0
920238.BJ,2026-09-18 14:00:00,69.18,69.2,69.12,69.12,17659.0,1221635.2
920238.BJ,2026-09-18 13:59:00,69.17,69.18,69.03,69.18,8099.0,559674.06
920238.BJ,2026-09-18 13:58:00,69.35,69.35,69.04,69.17,3093.0,213884.0
920238.BJ,2026-09-18 13:57:00,69.53,69.53,69.35,69.35,31267.0,2170535.5
920238.BJ,2026-09-18 13:56:00,69.35,69.58,69.35,69.53,64144.0,4457641.0
920238.BJ,2026-09-18 13:55:00,69.11,69.35,69.01,69.35,32400.0,2242637.0
920238.BJ,2026-09-18 13:54:00,69.14,69.18,69.14,69.14,9818.0,678970.75
920238.BJ,2026-09-18 13:53:00,69.06,69.16,68.9,69.14,22929.0,1582884.1
920238.BJ,2026-09-18 13:52:00,69.48,69.5,69.06,69.06,48267.0,3349634.5
920238.BJ,2026-09-18 13:51:00,68.87,69.4,68.87,69.4,95466.0,6592622.0
920238.BJ,2026-09-18 13:50:00,68.6,68.88,68.6,68.88,49556.0,3406702.8
920238.BJ,2026-09-18 13:49:00,68.4,68.6,68.4,68.6,66771.0,4577408.0
920238.BJ,2026-09-18 13:48:00,68.5,68.5,68.4,68.4,20003.0,1369040.6
920238.BJ,2026-09-18 13:47:00,68.58,68.61,68.5,68.5,14023.0,961518.2
